2452440,84108,15,10.76,5,0,18,66.07,1570.33,709.88
2494972,86056,18,10.84,0,0,17,62.89,1414.53,631.85
2497425,84564,17,11.76,3,0,18,61.86,1651.94,719.12
2497542,86298,23,11.59,3,0,18,65.09,1449.51,631.56
2581062,88554,28,13.30,4,0,18,65.41,1527.19,1118.72
2518660,86661,22,11.77,5,0,17,61.67,1435.95,1176.28
2461472,83196,22,11.34,3,0,16,69.26,1309.16,1225.94
2495700,81527,19,11.44,5,0,16,64.98,1313.73,1097.21
2480656,85072,19,11.19,8,0,16,70.04,1326.84,1248.58
2461038,78603,19,10.84,6,0,18,61.65,1413.01,1180.67
2484832,80668,20,11.16,2,0,18,74.18,1405.97,1150.69
2488222,86488,19,11.07,6,0,18,68.48,1309.7,1238.34
2469567,81660,24,11.38,5,0,18,73.02,1292.85,1202.39
2467057,83026,18,10.89,4,0,18,68.07,1353.67,1324.05
2460431,80474,19,10.83,3,0,17,74.06,1463.84,1249.15
2466975,83258,20,12.16,6,0,17,63.18,1293.88,1191.73
2464431,82410,19,10.97,5,0,18,68.0,1335.72,1088.14
2457613,76337,20,11.74,6,0,17,68.65,1475.35,1197.05
2461892,81724,25,11.28,4,0,18,64.57,1384.06,1146.1
2485767,82173,20,11.25,2,0,18,68.69,1416.83,1194.71
2486692,79664,18,13.29,6,0,17,65.67,1456.9,1087.02
121008800,4086255,64,378.52,5,0,7567,67.48,1526.69,1263.48
2493631,84862,20,12.14,4,0,17,74.57,1462.47,1138.17
2465532,82094,24,11.37,0,0,18,74.6,1472.54,1253.76
2468765,78105,25,10.86,2,0,17,67.34,1499.1,1108.63
2451241,83057,19,11.42,5,0,17,70.06,1338.33,1196.78
2476347,83531,27,12.36,10,0,18,61.63,1535.61,1261.53
2502229,81834,20,11.86,6,0,17,62.59,1490.16,1223.12
2496496,79345,22,12.74,6,0,18,61.59,1283.22,1281.45
2478088,81877,19,12.64,6,0,18,72.33,1507.11,1225.77
2532680,81585,29,12.50,4,0,17,73.79,1294.29,1257.05
2465630,81967,17,10.82,1,0,18,74.0,1298.62,1088.15
2472721,83133,17,10.91,5,0,18,70.09,1329.81,1154.6
2470447,80379,25,10.75,7,0,17,69.47,1410.39,1157.12
2475727,82867,21,11.79,8,0,18,73.83,1508.85,1316.21
2463434,80275,23,11.76,5,0,18,69.76,1385.63,1235.06
