1797829,44797,5,6.30,2,0,14,73.52,1494.76,1351.17
1819201,47506,11,6.64,5,0,13,49.08,984.15,347.19
1820502,46937,14,6.42,5,0,12,43.13,1099.06,402.49
1816425,46775,9,7.41,5,0,13,47.36,1043.15,390.05
1811980,45935,9,6.75,4,0,13,46.06,1188.76,350.59
1796943,45294,7,6.23,5,0,13,41.2,1010.84,352.5
1816559,46306,12,6.75,4,0,13,42.24,1061.8,373.52
1805299,46429,10,6.97,5,0,12,45.87,1083.07,368.78
71244100,2293281,33,210.43,5,0,4226,48.44,1056.08,348.86
1808844,45672,12,6.53,1,0,13,40.95,1172.56,391.53
1799928,45552,9,6.37,3,0,12,40.59,1132.92,367.85
1805139,45859,8,6.31,2,0,12,42.71,1171.03,358.77
1813648,48891,9,7.63,3,0,14,45.95,1076.21,385.93
1810041,46049,11,6.52,3,0,14,47.78,1095.68,346.47
1794131,45659,8,6.34,3,0,14,43.94,1047.14,403.26
1810396,46665,8,7.25,2,0,13,46.19,1061.19,359.48
1809794,46720,10,6.59,6,0,13,43.39,1011.85,370.73
1828624,47620,15,6.64,4,0,15,42.91,1017.16,363.76
1833830,47701,16,7.88,5,0,13,41.43,1185.14,390.84
1788914,45383,9,6.70,3,0,13,41.37,1069.67,403.94
1835011,48437,13,7.21,1,0,15,45.92,1014.91,346.68
1818992,46574,10,7.37,3,0,14,47.14,980.18,381.36
1784702,44597,8,6.31,3,0,12,47.41,1078.73,355.14
1795381,44370,9,7.83,3,0,13,40.87,1026.17,403.99
1795739,45675,10,7.17,4,0,12,40.82,1075.14,414.24
1815726,45311,10,7.18,2,0,15,44.46,1144.68,343.23
1798597,44106,8,6.46,4,0,12,46.19,1028.04,357.01
1806381,44772,12,6.50,4,0,12,49.47,1035.72,398.33
1785660,45214,10,6.85,3,0,12,49.45,1100.6,370.86
1851455,44525,16,7.36,4,0,12,43.52,1007.97,415.3
1779185,43615,10,6.44,4,0,13,48.88,1085.87,400.81
1856667,49627,13,8.75,4,0,15,44.91,1067.13,360.63
1806337,45527,10,6.73,5,0,13,42.0,1161.45,377.57
1824228,47460,17,7.79,5,0,15,47.3,1093.31,360.82
1794910,44164,10,6.95,3,0,13,48.65,1055.6,409.18
1794619,43873,11,6.78,6,0,12,41.33,1026.33,374.74
1807328,46508,13,7.01,1,0,13,42.57,1001.81,411.03
1827895,47375,9,7.53,5,0,16,46.58,1114.16,347.69
1806547,45542,15,6.91,4,0,12,47.36,1123.12,412.21
1786237,46009,14,6.90,2,0,12,42.56,1030.53,386.03
1808880,46186,8,7.67,4,0,13,48.8,1064.1,369.69
1807051,45162,11,7.44,2,0,13,48.66,1016.7,345.37
