1648624,35506,4,5.86,3,0,12,90.1,517.56,533.2
1718366,41602,8,6.66,3,0,11,84.4,564.47,535.42
1733487,42219,10,6.79,5,0,11,77.74,561.01,630.78
78879568,2536236,34,228.88,9,0,4851,94.36,527.29,567.19
1738011,41212,10,6.98,3,0,11,86.98,565.19,601.67
1744735,40949,12,6.69,6,0,11,88.82,534.09,583.46
75913192,2424061,33,225.26,4,0,4645,83.18,524.92,625.01
1735620,41115,8,6.67,5,0,11,83.24,528.27,576.18
1739204,41544,11,6.97,2,0,13,83.8,584.38,550.1
1738979,41368,10,6.55,4,0,13,92.79,549.59,616.46
1766612,45979,13,9.14,3,0,11,81.0,601.24,583.7
1745090,42019,13,7.02,4,0,11,77.71,502.85,552.16
1769040,45428,10,9.27,2,0,13,83.57,507.87,607.35
1741359,41326,10,6.53,2,0,11,80.03,553.86,565.37
1746197,41393,11,6.76,6,0,11,89.14,594.64,576.3
1764030,42132,10,7.26,8,0,11,83.18,552.89,610.52
1753420,42732,15,7.01,5,0,11,91.18,552.86,561.28
1767484,44028,11,8.33,3,0,13,77.77,536.27,573.03
1743451,41317,10,6.65,3,0,11,86.59,501.24,599.74
1794497,41715,13,7.24,4,0,11,84.62,544.07,589.45
1741920,40632,11,7.25,3,0,11,85.65,602.53,577.23
1774474,42235,16,7.17,6,0,11,82.07,529.56,564.93
1728840,40918,10,6.66,3,0,11,82.09,553.94,543.24
1740620,42231,11,7.12,2,0,11,88.42,528.11,627.6
1738759,42043,12,6.54,6,0,11,93.51,517.98,606.36
1724080,40558,8,6.24,3,0,11,92.98,518.68,552.59
1735201,41299,10,6.58,3,0,11,87.99,574.94,632.28
1764818,43715,16,7.82,3,0,11,93.41,581.35,543.58
1754690,42784,11,6.61,5,0,13,86.53,592.78,582.68
1773696,44675,11,7.91,1,0,13,91.03,578.12,627.88
1747173,41364,9,6.23,2,0,13,79.21,554.37,550.26
1744189,43043,11,7.26,3,0,11,83.98,542.0,617.4
1757299,43774,10,7.01,2,0,13,79.22,592.86,585.84
1751417,44210,16,7.50,5,0,11,93.87,523.82,531.12
1743724,42156,10,6.39,5,0,11,80.05,593.2,547.32
1743515,42607,9,7.15,2,0,13,83.88,500.78,580.32
1768209,42216,12,7.12,3,0,11,94.2,518.02,593.52
1734471,41237,10,6.58,4,0,11,87.45,575.57,631.43
1758523,42753,10,6.64,3,0,13,83.92,542.38,621.6
1744389,41445,10,6.22,2,0,11,83.69,606.72,606.11
1764304,44782,11,7.26,3,0,13,87.34,597.12,593.84
1738983,41400,10,6.34,1,0,11,80.1,572.07,536.64
1761857,43583,11,7.28,0,0,11,93.92,604.81,591.71
1749814,41975,9,6.73,0,0,11,81.81,587.91,531.74
1746102,42179,12,6.82,0,0,11,86.25,548.28,602.75
1743626,42387,12,7.41,2,0,11,91.01,571.27,620.61
1756790,42058,15,6.50,4,0,11,87.88,528.72,567.06
1771090,44344,12,7.94,2,0,11,82.33,607.52,606.05
1742105,41469,9,6.30,4,0,11,91.2,527.56,637.61
1746925,42526,12,6.41,5,0,11,88.75,584.44,544.32
1823597,46149,19,8.95,4,0,11,89.61,502.12,556.9
1746360,43276,10,7.17,2,0,11,86.65,560.87,586.62
1742136,43908,9,7.21,2,0,11,93.97,586.2,583.24
1745489,46060,7,8.07,3,0,11,82.47,531.77,629.48
1756311,42133,9,6.61,3,0,13,86.08,584.94,616.66
1782326,45529,12,7.18,7,0,11,86.55,515.77,634.03
1742775,42480,9,6.96,5,0,11,85.85,586.86,586.23
1739810,42734,11,6.59,1,0,11,91.76,534.79,614.2
1749195,42255,12,6.91,1,0,11,91.0,589.36,580.1
1749335,42182,10,7.24,6,0,11,78.49,502.36,565.86
1797428,42154,12,6.61,2,0,11,85.89,549.66,639.34
1767709,44447,11,9.71,1,0,11,86.19,535.7,640.17
1728762,41566,9,7.15,5,0,11,79.42,584.56,540.12
1757367,44434,12,6.83,2,0,11,81.2,502.44,536.02
1752005,42468,12,6.41,4,0,11,89.91,522.98,557.48
1737252,41909,13,6.42,4,0,11,94.12,531.49,528.76
1742658,41167,9,6.22,4,0,11,82.77,506.09,575.85
1753296,43673,14,7.02,4,0,11,77.92,530.46,573.82
1736812,42978,10,6.58,4,0,11,85.39,547.58,540.05
1735584,42049,13,6.86,3,0,11,93.09,607.56,545.81
1755917,43353,10,7.15,3,0,13,90.55,517.22,577.94
1738420,43807,11,7.03,3,0,11,82.57,565.21,573.58
1754075,44164,9,6.97,3,0,13,82.5,576.67,603.33
1743403,45333,15,8.21,1,0,11,93.87,541.79,612.26
1750449,42574,9,6.85,6,0,11,89.81,502.24,605.14
1750150,43641,10,6.50,2,0,11,86.37,537.39,623.94
1750417,41799,9,6.28,2,0,13,79.76,542.42,623.56
1751569,42585,10,6.06,2,0,13,84.58,583.79,585.67
1735963,41139,10,6.17,4,0,11,89.07,546.81,619.44
1749504,43351,8,6.57,5,0,13,92.19,518.95,602.24
1740570,41912,11,6.27,2,0,13,88.22,511.82,630.68
1740782,42038,9,6.66,2,0,13,86.93,525.65,566.31
1744914,42895,10,6.73,4,0,11,86.23,521.61,579.79
1736934,41496,8,6.31,1,0,11,82.51,587.57,535.46
1757018,43736,11,6.50,3,0,11,82.62,584.11,637.98
1739158,42028,10,7.06,5,0,11,94.45,586.32,620.01
1745474,41971,9,6.34,2,0,11,82.17,585.44,558.61
96971185,3167081,46,282.69,10,0,6367,88.97,605.79,623.02
1733526,41278,9,6.60,4,0,11,89.24,515.42,542.83
1738667,41534,14,6.30,3,0,11,89.16,527.94,612.89
1784609,46167,10,7.80,3,0,11,94.41,524.07,565.2
1747756,42197,11,6.41,1,0,11,92.61,582.33,590.86
1753836,42624,13,6.73,1,0,11,92.91,539.02,535.18
1752646,42577,11,6.51,3,0,11,90.98,574.29,531.69
1769502,44680,14,7.18,3,0,13,80.26,540.33,591.61
1783832,43163,17,7.22,2,0,11,89.39,519.33,613.15
1863310,43156,14,7.28,6,0,13,90.25,563.85,592.12
1743413,41861,9,6.19,4,0,11,83.37,523.51,526.83
1741281,42038,11,6.37,6,0,11,87.37,565.94,561.69
1758820,43612,9,7.35,4,0,13,77.7,499.36,526.98
