1647583,38143,5,5.77,2,0,10,45.54,1062.82,356.9
1730644,44726,8,6.47,3,0,10,42.98,988.15,410.79
1739321,44784,10,6.46,3,0,10,57.28,1596.03,628.69
1721825,44244,10,6.72,7,0,10,60.56,1658.26,545.32
1737695,44226,9,6.49,5,0,10,63.23,1720.97,568.17
1729932,43204,8,6.11,4,0,10,61.58,1804.08,603.03
1749320,46909,11,6.63,1,0,12,56.2,1630.81,639.99
1739430,44270,10,7.34,4,0,12,64.14,1580.87,575.08
1730583,45737,10,7.02,2,0,10,63.04,1832.49,613.65
1719784,43894,9,6.07,5,0,10,64.63,1727.42,604.93
1731043,43468,11,6.35,5,0,10,62.2,1604.43,632.03
1739511,44567,8,6.35,5,0,12,57.4,1822.46,614.17
1755339,46732,11,8.11,3,0,10,63.9,1696.14,592.68
1731948,43553,8,6.34,3,0,10,55.95,1535.39,527.62
1756280,44678,10,7.03,4,0,12,64.73,1803.56,592.68
1712825,41864,9,6.42,5,0,10,67.09,1556.79,601.72
1747109,44790,12,6.55,4,0,12,65.67,1637.29,635.39
1710418,42687,9,6.30,4,0,10,66.68,1797.55,525.91
1716682,42986,12,6.33,7,0,10,56.95,1708.63,527.47
1732852,43445,11,6.38,4,0,10,58.25,1525.5,546.0
1714869,43845,8,6.17,2,0,10,65.61,1673.61,595.99
1730968,42615,8,6.37,7,0,12,59.37,1841.6,605.63
1735658,43512,11,6.44,3,0,12,61.17,1571.89,619.77
1737701,44149,11,7.36,3,0,10,58.73,1755.31,596.13
1723413,42725,11,6.74,4,0,10,58.7,1801.11,592.68
1739882,43326,10,6.60,5,0,12,58.59,1757.56,599.82
1730647,43453,10,6.99,2,0,10,55.93,1782.03,541.0
1709420,42900,8,6.66,6,0,10,61.4,1734.69,581.51
1725664,43069,11,7.25,3,0,10,65.36,1552.28,547.76
94436313,3092600,38,278.73,12,0,6117,57.26,1587.21,598.9
1710791,41883,10,7.20,5,0,10,58.04,1708.95,537.68
1771948,45523,17,8.46,5,0,10,62.75,1831.59,566.26
1740678,44758,15,7.02,1,0,10,58.65,1826.54,576.34
1716666,43059,8,6.99,2,0,10,60.2,1779.41,595.98
1716328,43115,9,6.47,7,0,10,67.24,1804.72,529.36
1723614,43208,9,6.68,6,0,10,58.43,1716.09,575.37
1706468,41520,10,7.24,6,0,10,67.41,1569.88,564.28
1701598,42416,11,6.65,2,0,10,64.09,1742.65,533.7
1709761,41404,9,6.69,5,0,10,56.24,1713.5,606.92
1738479,44063,9,7.11,4,0,12,64.04,1776.63,637.6
1724453,42812,8,6.71,0,0,10,57.57,1619.6,539.93
1726698,44284,10,6.68,4,0,10,56.74,1636.17,530.92
1713292,41800,13,6.19,4,0,10,64.61,1842.66,571.84
1709447,42485,13,6.56,4,0,10,64.94,1649.95,588.66
1725811,41737,12,6.47,4,0,10,64.59,1637.75,621.05
1738276,45511,11,7.57,6,0,10,62.71,1775.23,637.73
1706015,41703,10,6.13,5,0,10,61.24,1747.65,584.16
1716152,41960,9,6.44,0,0,10,68.03,1656.19,534.12
1714541,41998,10,6.64,3,0,10,66.68,1785.92,571.84
1728046,43772,11,7.95,3,0,12,63.91,1741.39,581.96
1725095,42779,11,7.00,2,0,10,57.58,1702.59,583.33
