1654160,39085,3,5.24,1,0,10,64.03,1697.5,543.24
1697345,41178,10,6.37,5,0,10,64.93,1580.18,541.9
1732009,45163,16,7.86,2,0,12,66.79,1570.47,554.6
1670477,40697,7,6.35,5,0,10,69.66,1463.28,670.05
1675631,40972,10,5.93,4,0,10,59.85,1418.79,649.64
1670947,39247,15,6.10,1,0,10,63.84,1430.98,641.32
1646770,39845,8,6.08,5,0,10,61.67,1400.03,661.08
1663490,41192,9,6.07,5,0,12,66.23,1654.43,632.51
1676018,40871,10,6.64,6,0,10,59.65,1534.59,680.35
32561506,1002680,32,96.98,6,0,1596,63.54,1704.34,733.09
1670046,41301,13,7.55,2,0,10,66.19,1688.13,684.77
1658086,41892,9,6.71,3,0,10,62.07,1674.29,760.28
1666219,40363,11,6.22,2,0,10,68.95,1563.1,654.6
1680720,41197,12,6.36,5,0,10,69.21,1561.62,750.41
1672741,40800,12,6.28,2,0,10,65.17,1594.53,750.71
1669682,40481,11,7.04,1,0,10,68.66,1406.04,671.93
1673112,40646,10,6.26,4,0,12,61.94,1652.21,672.0
1674344,43418,9,6.99,6,0,12,69.65,1436.93,656.53
1704615,39028,13,6.34,4,0,10,66.14,1498.37,731.33
1658529,39771,11,6.43,2,0,10,69.68,1497.51,661.87
1651720,39409,8,6.29,7,0,10,64.48,1489.66,714.82
1682508,41707,11,6.41,1,0,12,60.85,1634.33,676.93
76806001,2473335,37,234.48,6,0,4661,62.63,1503.13,759.6
1662027,40198,9,6.12,4,0,12,58.63,1486.71,648.16
1657736,39717,8,6.47,3,0,10,62.62,1676.29,697.56
1654213,39849,9,6.47,2,0,10,64.29,1607.93,702.59
1699609,39719,11,6.20,1,0,10,69.69,1411.57,756.1
1684333,41243,13,6.74,5,0,12,70.26,1417.0,660.51
1652585,38839,10,5.80,0,0,10,71.37,1648.85,729.97
1667869,40344,10,6.32,2,0,10,70.68,1524.96,669.49
1666143,39311,10,6.26,4,0,10,66.93,1581.38,661.4
1662418,39820,10,6.12,2,0,10,58.56,1525.37,710.85
1676939,41391,11,7.02,6,0,10,67.54,1653.14,762.96
1659516,38856,13,6.02,3,0,10,59.31,1571.54,645.98
1652717,40593,9,6.66,6,0,10,67.92,1531.13,735.07
1671954,39643,10,6.37,4,0,12,64.63,1437.18,676.97
1666206,40487,12,6.06,4,0,10,64.01,1686.94,641.98
1689024,40853,10,6.84,4,0,10,65.83,1493.32,709.6
1663301,39237,13,6.11,4,0,10,60.62,1631.68,748.12
1668658,40916,14,6.70,1,0,10,71.15,1672.21,768.17
1637920,38470,8,5.90,2,0,10,62.43,1432.91,656.41
1665506,39495,11,6.86,5,0,10,70.02,1469.95,655.16
1663135,38855,10,6.03,2,0,10,70.67,1455.26,638.97
1669116,38715,10,6.06,6,0,12,62.79,1508.77,684.63
1652634,38537,11,6.30,3,0,10,70.78,1432.88,733.19
1651276,39546,15,6.32,6,0,10,69.43,1704.32,768.55
1655616,37539,14,6.18,3,0,10,59.8,1417.12,754.84
1652311,39808,10,6.99,2,0,12,67.97,1432.66,754.83
1666658,40155,12,6.42,3,0,12,60.5,1510.38,767.5
1666484,38930,9,6.29,4,0,12,71.36,1573.87,759.95
1657361,38689,9,6.20,2,0,10,65.3,1418.0,701.3
1659028,39773,9,6.40,4,0,10,69.81,1567.0,725.41
1662037,39399,17,7.71,3,0,10,70.12,1547.6,657.32
1644365,35987,10,6.01,3,0,10,70.59,1501.66,700.13
1647218,38183,13,7.34,0,0,10,62.76,1463.92,707.2
1647092,37617,10,6.88,5,0,10,63.44,1560.51,750.78
1630437,37366,9,6.44,2,0,10,70.75,1609.65,757.86
1636804,37663,10,6.03,6,0,10,67.14,1692.11,669.94
1670016,39365,12,6.80,2,0,12,60.58,1570.28,739.31
1656656,37544,11,6.28,3,0,10,69.99,1514.3,767.41
1661793,38832,9,7.02,3,0,12,62.93,1535.75,713.16
1764250,40143,22,6.72,3,0,10,64.79,1522.55,742.13
1634045,38011,9,6.09,4,0,10,59.32,1628.57,648.07
1652942,37814,14,6.17,3,0,10,62.47,1498.75,704.37
1643935,37553,8,6.88,1,0,10,61.29,1596.72,765.63
1659879,38084,12,6.00,7,0,10,59.3,1568.43,715.11
1643359,38238,8,6.32,3,0,10,59.04,1419.7,761.82
1674197,42796,12,7.21,5,0,10,70.86,1423.71,641.07
1673042,40298,16,7.78,3,0,10,60.45,1465.87,679.06
1666948,39113,11,7.34,1,0,12,64.3,1674.36,727.09
1676960,41885,20,7.70,5,0,10,59.41,1554.71,646.82
1653262,38733,9,6.17,0,0,10,67.05,1571.32,718.89
1653396,40037,11,6.30,2,0,10,59.4,1603.94,636.58
1669357,39574,15,6.65,6,0,10,70.27,1683.41,765.84
1654886,39200,12,6.25,3,0,10,70.42,1507.62,637.05
1643112,38102,10,5.96,4,0,10,60.05,1491.75,718.17
90963128,2949002,47,262.31,8,0,5688,59.76,1455.39,687.23
1646396,37977,8,5.99,4,0,10,64.34,1621.93,658.14
1668596,39385,11,6.51,5,0,10,65.38,1565.58,730.71
1666724,39708,11,6.57,3,0,12,61.65,1648.57,657.23
1681806,40632,12,7.25,4,0,12,67.64,1611.39,705.99
1651494,38545,8,6.17,2,0,12,70.58,1633.76,663.97
1647531,37968,10,6.26,3,0,10,69.68,1687.4,682.79
1646922,37831,9,6.16,5,0,10,61.82,1443.65,761.41
1663174,40154,11,6.84,7,0,10,69.49,1416.7,709.23
1635756,38976,9,6.80,3,0,10,68.64,1449.92,747.31
1648555,37757,10,6.26,4,0,10,71.06,1564.79,691.48
1659721,39963,10,7.17,3,0,10,67.87,1577.02,701.91
1642154,39036,11,6.38,5,0,10,65.91,1692.29,707.99
1649765,39236,10,6.02,5,0,10,69.12,1696.42,687.18
1646467,38158,9,6.15,2,0,10,71.2,1591.77,761.44
1656827,39023,12,6.40,3,0,10,67.83,1447.01,747.02
1639938,38550,9,6.51,4,0,10,60.22,1589.64,694.39
1647081,37285,11,5.96,5,0,10,70.79,1701.26,758.73
1672844,41106,9,7.44,1,0,12,67.17,1547.96,666.3
1656776,39682,11,6.42,4,0,10,60.93,1430.12,653.42
1663172,39286,9,6.63,5,0,12,65.03,1423.79,710.96
1693236,40228,15,6.28,5,0,12,62.63,1460.04,718.11
1692417,38661,10,6.40,7,0,10,67.72,1537.11,670.15
1657361,38689,9,6.20,2,0,10,65.81,1665.78,698.32
