1820502,46937,14,6.42,5,0,12
1816425,46775,9,7.41,5,0,13
1811980,45935,9,6.75,4,0,13
1796943,45294,7,6.23,5,0,13
1816559,46306,12,6.75,4,0,13
1805299,46429,10,6.97,5,0,12
71244100,2293281,33,210.43,5,0,4226
1808844,45672,12,6.53,1,0,13
1799928,45552,9,6.37,3,0,12
1805139,45859,8,6.31,2,0,12
1813648,48891,9,7.63,3,0,14
1810041,46049,11,6.52,3,0,14
1794131,45659,8,6.34,3,0,14
1810396,46665,8,7.25,2,0,13
1809794,46720,10,6.59,6,0,13
1828624,47620,15,6.64,4,0,15
1833830,47701,16,7.88,5,0,13
1788914,45383,9,6.70,3,0,13
1835011,48437,13,7.21,1,0,15
1818992,46574,10,7.37,3,0,14
1784702,44597,8,6.31,3,0,12
1795381,44370,9,7.83,3,0,13
1795739,45675,10,7.17,4,0,12
1815726,45311,10,7.18,2,0,15
1798597,44106,8,6.46,4,0,12
1806381,44772,12,6.50,4,0,12
1785660,45214,10,6.85,3,0,12
1851455,44525,16,7.36,4,0,12
1779185,43615,10,6.44,4,0,13
1856667,49627,13,8.75,4,0,15
1806337,45527,10,6.73,5,0,13
1824228,47460,17,7.79,5,0,15
1794910,44164,10,6.95,3,0,13
1794619,43873,11,6.78,6,0,12
1807328,46508,13,7.01,1,0,13
1827895,47375,9,7.53,5,0,16
1806547,45542,15,6.91,4,0,12
1786237,46009,14,6.90,2,0,12
1808880,46186,8,7.67,4,0,13
1807051,45162,11,7.44,2,0,13
1790385,44166,12,7.09,1,0,13
1804883,44365,10,7.03,5,0,13
1803255,45093,10,7.27,3,0,13
1808542,47602,10,8.52,2,0,14
1795311,45008,10,7.03,3,0,13
1812495,45732,8,7.51,1,0,13
1792398,45025,12,7.55,3,0,13
1795513,43767,9,6.62,3,0,12
1794851,44845,10,6.43,1,0,13
1800994,46587,16,7.52,2,0,13
1796637,44606,14,6.48,7,0,12
1810601,45992,9,7.81,5,0,13
1806176,46605,11,8.08,2,0,14
1822611,48358,15,6.94,5,0,14
1798189,44426,10,6.88,5,0,13
1781159,43749,9,6.93,1,0,13
1811821,45174,7,6.80,5,0,15
1797356,44960,10,6.70,3,0,12
1820864,47298,9,8.61,7,0,15
1789868,44321,10,6.62,4,0,15
1787360,43736,10,6.41,4,0,12
1790838,43904,11,7.24,2,0,12
1803043,45913,9,6.87,2,0,13
1800118,44346,10,6.55,4,0,13
1817951,46212,15,7.05,3,0,15
1802933,45301,11,7.02,5,0,13
1815482,47125,12,7.67,6,0,13
1808298,45756,12,7.97,3,0,13
1814984,46324,16,7.00,5,0,13
1799240,44320,10,6.65,4,0,12
1783443,42270,8,6.60,7,0,13
1807954,45478,9,7.54,3,0,14
1795135,43745,10,6.83,2,0,13
1793754,43770,9,7.30,4,0,13
1793268,43949,10,6.58,2,0,13
1800242,45608,11,7.88,2,0,12
1810720,45959,10,7.35,1,0,12
1806494,44627,9,6.75,1,0,15
1883536,45655,14,7.31,5,0,13
1808646,45483,9,6.77,3,0,12
1810524,45775,10,7.05,1,0,14
1811331,45757,13,7.03,2,0,13
1803886,46469,12,7.94,3,0,12
1796805,43804,13,6.84,3,0,13
1796987,44029,10,6.88,3,0,13
1798187,43941,14,6.39,4,0,13
1803877,45595,9,6.76,2,0,13
1805404,45020,10,7.59,6,0,13
1794893,44743,10,6.48,3,0,13
1784809,43659,9,6.84,6,0,12
1809037,44296,9,6.85,2,0,15
1796984,44758,8,6.48,4,0,13
1796145,44841,9,6.80,4,0,13
1786881,45111,12,6.62,3,0,12
1795636,45049,8,6.72,6,0,14
1802577,45040,14,6.90,6,0,13
1821688,45604,16,6.89,2,0,15
1794851,44845,10,6.43,1,0,13
1647583,38143,5,5.77,2,0,10
1730644,44726,8,6.47,3,0,10
1739321,44784,10,6.46,3,0,10
1721825,44244,10,6.72,7,0,10
1737695,44226,9,6.49,5,0,10
1729932,43204,8,6.11,4,0,10
1749320,46909,11,6.63,1,0,12
1739430,44270,10,7.34,4,0,12
1730583,45737,10,7.02,2,0,10
1719784,43894,9,6.07,5,0,10
1731043,43468,11,6.35,5,0,10
1739511,44567,8,6.35,5,0,12
1755339,46732,11,8.11,3,0,10
1731948,43553,8,6.34,3,0,10
1756280,44678,10,7.03,4,0,12
1712825,41864,9,6.42,5,0,10
1747109,44790,12,6.55,4,0,12
1710418,42687,9,6.30,4,0,10
1716682,42986,12,6.33,7,0,10
1732852,43445,11,6.38,4,0,10
1714869,43845,8,6.17,2,0,10
1730968,42615,8,6.37,7,0,12
1735658,43512,11,6.44,3,0,12
1737701,44149,11,7.36,3,0,10
1723413,42725,11,6.74,4,0,10
1739882,43326,10,6.60,5,0,12
1730647,43453,10,6.99,2,0,10
1709420,42900,8,6.66,6,0,10
1725664,43069,11,7.25,3,0,10
94436313,3092600,38,278.73,12,0,6117
1710791,41883,10,7.20,5,0,10
1771948,45523,17,8.46,5,0,10
1740678,44758,15,7.02,1,0,10
1716666,43059,8,6.99,2,0,10
1716328,43115,9,6.47,7,0,10
1723614,43208,9,6.68,6,0,10
1706468,41520,10,7.24,6,0,10
1701598,42416,11,6.65,2,0,10
1709761,41404,9,6.69,5,0,10
1738479,44063,9,7.11,4,0,12
1724453,42812,8,6.71,0,0,10
1726698,44284,10,6.68,4,0,10
1713292,41800,13,6.19,4,0,10
1709447,42485,13,6.56,4,0,10
1725811,41737,12,6.47,4,0,10
1738276,45511,11,7.57,6,0,10
1706015,41703,10,6.13,5,0,10
1716152,41960,9,6.44,0,0,10
1714541,41998,10,6.64,3,0,10
1728046,43772,11,7.95,3,0,12
1725095,42779,11,7.00,2,0,10
1738961,43417,11,7.17,4,0,10
1732291,43637,12,7.21,5,0,10
1737542,43532,15,6.93,6,0,10
1708854,42472,10,6.18,4,0,10
1742871,42438,15,6.54,3,0,12
1736915,42540,11,6.88,3,0,12
1715621,43038,10,6.11,3,0,10
1728311,42501,11,7.02,6,0,12
1719568,42159,8,6.56,4,0,10
1706589,44271,9,8.76,5,0,10
1765775,44722,13,8.17,2,0,10
1747305,44692,10,6.74,5,0,10
1702723,41402,10,6.21,3,0,10
1711173,42444,8,6.52,3,0,10
1743060,44050,14,8.33,6,0,10
1740497,43261,13,7.34,5,0,10
1702003,42408,9,6.80,1,0,10
1714951,42160,10,6.47,9,0,10
1730361,43572,11,7.69,2,0,10
1712979,42254,12,6.49,2,0,10
1719265,42442,15,6.30,4,0,10
1728341,42531,12,6.48,4,0,12
1718026,43797,10,7.98,3,0,10
1719128,42913,9,6.88,5,0,10
1716317,42245,9,6.46,6,0,12
1716738,41980,13,6.66,3,0,10
1730288,42844,10,6.75,6,0,10
1731929,43126,10,6.50,7,0,12
1722808,43273,14,6.94,3,0,10
1716536,43262,9,7.23,7,0,10
1745260,43472,11,6.51,6,0,10
1706937,41032,8,6.33,4,0,10
1727000,42918,11,6.74,5,0,10
1709703,41392,8,6.46,3,0,10
1716335,42532,11,6.85,3,0,10
1748116,45255,14,7.23,4,0,10
1708404,40949,10,6.03,2,0,10
1724838,42638,11,6.71,3,0,10
1715796,43065,9,6.54,2,0,10
1723803,42523,10,6.46,4,0,10
1718338,42771,8,6.26,4,0,10
1730125,43809,12,7.05,3,0,10
1744241,45608,9,9.37,3,0,12
1725923,42970,9,8.48,3,0,10
1743181,41615,16,6.69,5,0,10
1724308,46129,13,8.58,3,0,10
1726167,42304,8,6.65,5,0,10
1729566,42288,9,7.08,5,0,10
1725095,42779,11,7.00,2,0,10
1654160,39085,3,5.24,1,0,10
1697345,41178,10,6.37,5,0,10
1732009,45163,16,7.86,2,0,12
1670477,40697,7,6.35,5,0,10
1675631,40972,10,5.93,4,0,10
1670947,39247,15,6.10,1,0,10
1646770,39845,8,6.08,5,0,10
1663490,41192,9,6.07,5,0,12
1676018,40871,10,6.64,6,0,10
32561506,1002680,32,96.98,6,0,1596
1670046,41301,13,7.55,2,0,10
1658086,41892,9,6.71,3,0,10
1666219,40363,11,6.22,2,0,10
1680720,41197,12,6.36,5,0,10
1672741,40800,12,6.28,2,0,10
1669682,40481,11,7.04,1,0,10
1673112,40646,10,6.26,4,0,12
1674344,43418,9,6.99,6,0,12
1704615,39028,13,6.34,4,0,10
1658529,39771,11,6.43,2,0,10
1651720,39409,8,6.29,7,0,10
1682508,41707,11,6.41,1,0,12
76806001,2473335,37,234.48,6,0,4661
1662027,40198,9,6.12,4,0,12
1657736,39717,8,6.47,3,0,10
1654213,39849,9,6.47,2,0,10
1699609,39719,11,6.20,1,0,10
1684333,41243,13,6.74,5,0,12
1652585,38839,10,5.80,0,0,10
1667869,40344,10,6.32,2,0,10
1666143,39311,10,6.26,4,0,10
1662418,39820,10,6.12,2,0,10
1676939,41391,11,7.02,6,0,10
1659516,38856,13,6.02,3,0,10
1652717,40593,9,6.66,6,0,10
1671954,39643,10,6.37,4,0,12
1666206,40487,12,6.06,4,0,10
1689024,40853,10,6.84,4,0,10
1663301,39237,13,6.11,4,0,10
1668658,40916,14,6.70,1,0,10
1637920,38470,8,5.90,2,0,10
1665506,39495,11,6.86,5,0,10
1663135,38855,10,6.03,2,0,10
1669116,38715,10,6.06,6,0,12
1652634,38537,11,6.30,3,0,10
1651276,39546,15,6.32,6,0,10
1655616,37539,14,6.18,3,0,10
1652311,39808,10,6.99,2,0,12
1666658,40155,12,6.42,3,0,12
1666484,38930,9,6.29,4,0,12
1657361,38689,9,6.20,2,0,10
1659028,39773,9,6.40,4,0,10
1662037,39399,17,7.71,3,0,10
1644365,35987,10,6.01,3,0,10
1647218,38183,13,7.34,0,0,10
1647092,37617,10,6.88,5,0,10
1630437,37366,9,6.44,2,0,10
1636804,37663,10,6.03,6,0,10
1670016,39365,12,6.80,2,0,12
1656656,37544,11,6.28,3,0,10
1661793,38832,9,7.02,3,0,12
1764250,40143,22,6.72,3,0,10
1634045,38011,9,6.09,4,0,10
1652942,37814,14,6.17,3,0,10
1643935,37553,8,6.88,1,0,10
1659879,38084,12,6.00,7,0,10
1643359,38238,8,6.32,3,0,10
1674197,42796,12,7.21,5,0,10
1673042,40298,16,7.78,3,0,10
1666948,39113,11,7.34,1,0,12
1676960,41885,20,7.70,5,0,10
1653262,38733,9,6.17,0,0,10
1653396,40037,11,6.30,2,0,10
1669357,39574,15,6.65,6,0,10
1654886,39200,12,6.25,3,0,10
1643112,38102,10,5.96,4,0,10
90963128,2949002,47,262.31,8,0,5688
1646396,37977,8,5.99,4,0,10
1668596,39385,11,6.51,5,0,10
1666724,39708,11,6.57,3,0,12
1681806,40632,12,7.25,4,0,12
1651494,38545,8,6.17,2,0,12
1647531,37968,10,6.26,3,0,10
1646922,37831,9,6.16,5,0,10
1663174,40154,11,6.84,7,0,10
1635756,38976,9,6.80,3,0,10
1648555,37757,10,6.26,4,0,10
1659721,39963,10,7.17,3,0,10
1642154,39036,11,6.38,5,0,10
1649765,39236,10,6.02,5,0,10
1646467,38158,9,6.15,2,0,10
1656827,39023,12,6.40,3,0,10
1639938,38550,9,6.51,4,0,10
1647081,37285,11,5.96,5,0,10
1672844,41106,9,7.44,1,0,12
1656776,39682,11,6.42,4,0,10
1663172,39286,9,6.63,5,0,12
1693236,40228,15,6.28,5,0,12
1692417,38661,10,6.40,7,0,10
1657361,38689,9,6.20,2,0,10
2452440,84108,15,10.76,5,0,18
2494972,86056,18,10.84,0,0,17
2497425,84564,17,11.76,3,0,18
2497542,86298,23,11.59,3,0,18
2581062,88554,28,13.30,4,0,18
2518660,86661,22,11.77,5,0,17
2461472,83196,22,11.34,3,0,16
2495700,81527,19,11.44,5,0,16
2480656,85072,19,11.19,8,0,16
2461038,78603,19,10.84,6,0,18
2484832,80668,20,11.16,2,0,18
2488222,86488,19,11.07,6,0,18
2469567,81660,24,11.38,5,0,18
2467057,83026,18,10.89,4,0,18
2460431,80474,19,10.83,3,0,17
2466975,83258,20,12.16,6,0,17
2464431,82410,19,10.97,5,0,18
2457613,76337,20,11.74,6,0,17
2461892,81724,25,11.28,4,0,18
2485767,82173,20,11.25,2,0,18
2486692,79664,18,13.29,6,0,17
121008800,4086255,64,378.52,5,0,7567
2493631,84862,20,12.14,4,0,17
2465532,82094,24,11.37,0,0,18
2468765,78105,25,10.86,2,0,17
2451241,83057,19,11.42,5,0,17
2476347,83531,27,12.36,10,0,18
2502229,81834,20,11.86,6,0,17
2496496,79345,22,12.74,6,0,18
2478088,81877,19,12.64,6,0,18
2532680,81585,29,12.50,4,0,17
2465630,81967,17,10.82,1,0,18
2472721,83133,17,10.91,5,0,18
2470447,80379,25,10.75,7,0,17
2475727,82867,21,11.79,8,0,18
2463434,80275,23,11.76,5,0,18
2477001,82663,22,11.49,4,0,18
2446995,81509,18,10.54,2,0,17
2484094,80209,24,11.45,2,0,18
2503801,82394,19,11.14,3,0,17
2478843,80759,23,11.81,4,0,18
2451226,79698,23,10.92,8,0,18
2444595,80008,20,10.65,6,0,18
2466519,81041,20,12.06,4,0,18
2480914,83451,25,11.89,5,0,17
2469487,83015,22,11.70,1,0,17
2473253,83619,21,11.79,4,0,16
2436749,81130,22,10.88,3,0,18
2458832,82726,19,11.25,5,0,18
2474516,85302,22,12.84,4,0,18
2453415,81512,18,10.70,2,0,18
2486576,82001,22,12.61,4,0,18
2464864,76940,18,10.98,3,0,17
2469839,80331,25,12.58,3,0,18
2460308,79597,19,11.40,4,0,18
2475203,81367,25,11.36,4,0,18
2491294,78853,24,12.05,5,0,17
2469496,76407,18,11.33,2,0,17
2457404,77663,19,11.08,4,0,18
2464776,81759,20,11.42,2,0,17
2466070,82843,22,11.52,4,0,16
2468254,81132,19,11.45,2,0,18
2483635,82773,24,12.32,4,0,17
2457157,78567,20,10.95,7,0,17
2500937,79447,19,12.03,6,0,16
2479135,81667,22,11.86,6,0,18
2472896,84321,20,12.66,5,0,18
2487496,84989,22,11.87,8,0,17
2471598,81976,23,11.02,3,0,18
2468845,80649,22,11.26,5,0,17
2472587,77778,23,11.27,2,0,18
2477190,82999,21,11.47,6,0,17
2468854,82673,17,11.26,5,0,17
118838734,3944348,45,354.87,7,0,7355
2482734,81284,23,12.23,5,0,18
2448537,79016,19,11.50,3,0,17
2474023,79465,17,11.09,2,0,17
2451234,83188,21,11.41,6,0,18
2473210,80530,19,11.22,6,0,18
122611770,4086073,46,361.38,5,0,7687
2477093,81315,19,11.43,2,0,17
2468510,80002,19,10.94,5,0,17
2449761,80841,18,11.30,2,0,18
2478240,81445,20,12.02,2,0,18
128018120,4285286,47,383.88,7,0,8237
2482188,80869,19,11.05,5,0,17
2487121,82936,22,11.64,4,0,18
2493031,82744,21,13.37,5,0,18
2452370,81982,17,11.00,6,0,16
2471923,82476,21,11.31,1,0,18
2459080,81910,19,11.38,5,0,18
2464825,79561,20,12.56,5,0,18
2461648,81367,18,11.02,3,0,18
2469022,82967,21,11.25,4,0,17
2478076,82668,19,12.28,5,0,18
2472967,78525,21,11.57,5,0,17
2577418,83479,31,12.90,5,0,18
2482049,82302,26,11.35,6,0,18
2476221,80562,23,11.18,3,0,17
2453415,81512,18,10.70,2,0,18
2267355,65159,15,11.31,2,0,8
2189034,59498,14,9.61,3,0,7
2180971,59377,21,10.84,2,0,6
2181250,60021,15,10.20,6,0,6
2174191,59746,21,11.46,5,0,7
2189517,60612,20,9.97,8,0,7
2218305,60081,19,12.22,5,0,6
2168541,58684,20,9.48,9,0,7
2205485,60369,20,10.58,7,0,8
2195422,59727,20,10.66,3,0,6
2211065,61334,23,11.64,4,0,8
2181370,57078,15,9.70,3,0,8
2198899,61200,17,10.63,5,0,8
2200868,59611,24,10.60,3,0,8
99495963,3233189,55,298.46,10,0,6213
2182448,60238,15,10.39,4,0,6
2216824,59942,20,10.57,9,0,6
18317247,616189,47,66.08,9,0,847
95227351,3119143,55,289.44,13,0,5936
2195772,60197,24,10.11,6,0,6
2196192,60531,17,11.28,6,0,7
2212538,61671,15,11.32,3,0,8
2187019,58643,19,9.62,8,0,8
2208034,60425,20,10.34,8,0,7
2199112,57836,19,9.52,5,0,6
2170912,60241,17,10.66,7,0,7
2202373,58924,20,9.37,5,0,7
2199019,60665,20,10.28,6,0,8
2224911,63834,17,10.69,3,0,7
2191740,59826,19,9.43,2,0,8
2235266,61125,20,10.04,4,0,8
2188344,58062,16,9.23,7,0,7
2194846,61369,15,10.45,4,0,8
101387217,3295147,45,299.40,7,0,6395
2195184,60481,20,9.75,4,0,8
2207083,57873,21,9.80,5,0,7
111138269,3667538,58,343.12,11,0,7307
2180166,61135,16,10.70,4,0,8
2208535,62787,18,10.97,4,0,7
2188249,59223,20,9.75,8,0,7
2187590,58950,16,9.23,5,0,7
64963945,2037180,42,195.99,4,0,4080
2218444,61185,17,9.99,4,0,8
2199783,62862,18,11.30,5,0,8
2196301,60771,19,10.07,5,0,7
2182724,59134,16,9.34,4,0,7
2213733,60190,18,10.31,6,0,6
2184207,58924,14,9.37,5,0,8
2186472,60384,17,9.46,7,0,8
2227048,63210,21,11.03,2,0,8
2201423,60193,19,10.01,7,0,7
2207357,59279,23,9.82,3,0,6
2194403,59168,17,9.43,5,0,7
2193415,60595,16,9.64,9,0,9
2209229,61709,17,10.37,4,0,7
2189438,59991,17,9.37,3,0,7
2278903,61145,26,10.57,5,0,8
2193246,60075,14,9.96,4,0,6
2226399,60828,20,10.73,5,0,8
2210269,57941,19,10.49,3,0,7
2190015,60770,16,9.53,6,0,7
2198796,60505,15,9.85,6,0,6
2224775,61365,18,10.34,6,0,8
2200923,59797,16,9.99,9,0,7
2213168,60357,23,9.96,6,0,6
2200899,60019,18,9.56,4,0,6
2203631,59842,16,9.56,1,0,8
2188731,59920,18,9.66,5,0,8
2202857,60361,16,10.05,5,0,6
2206129,60607,14,9.47,3,0,8
2179390,59288,15,9.99,5,0,8
2211629,62176,15,10.17,7,0,7
2206967,60401,19,9.99,5,0,7
2186862,60549,17,9.15,8,0,8
2201752,60851,16,9.87,5,0,8
2199235,58860,18,9.28,3,0,7
2201834,61145,14,9.62,3,0,8
2216354,62203,23,9.97,5,0,7
2198696,61014,24,10.98,4,0,6
2198880,60391,17,9.72,4,0,6
2242626,61676,18,10.47,2,0,8
2202798,60401,15,9.26,4,0,8
2202290,59365,14,9.22,5,0,7
2195812,61978,16,9.32,4,0,7
2189076,60146,17,9.53,5,0,7
2211586,60370,20,10.10,3,0,8
2194252,59531,13,9.98,3,0,8
2214734,59710,18,9.57,7,0,7
2211951,61994,17,9.71,1,0,7
2213969,63403,23,10.95,4,0,7
2204182,59019,16,9.12,6,0,8
2224226,64412,19,10.46,4,0,6
2211572,61674,17,9.79,6,0,7
2198087,59908,15,9.46,9,0,7
2324602,62617,26,10.23,7,0,6
2213094,61139,18,10.07,4,0,6
2207641,58824,16,9.62,4,0,7
2195446,61614,19,9.56,3,0,7
2195546,59833,18,9.67,4,0,8
2227048,63210,21,11.03,2,0,8
2719946,107936,21,13.32,4,0,42
2654075,102719,25,12.81,4,0,41
2663995,95072,27,58.73,7,0,41
2879067,103120,33,35.71,3,0,41
113650825,3876576,54,391.72,7,0,7151
120975540,4127731,57,419.43,6,0,7652
2668158,99169,27,17.11,5,0,41
2634628,94393,31,13.06,3,0,41
2640286,85746,28,13.96,3,0,41
2639641,99024,25,14.39,7,0,42
2653976,95328,30,14.61,6,0,41
2648135,98486,24,13.12,6,0,41
2664484,96104,24,14.87,7,0,42
2674593,93718,37,14.12,2,0,41
2673340,101809,27,14.09,8,0,41
2652523,97431,26,13.90,1,0,41
2654436,101442,24,13.10,3,0,41
2638533,97540,29,14.13,3,0,41
2760043,96812,33,13.60,7,0,41
130374086,4447363,93,429.46,9,0,8534
2651356,100249,26,13.35,7,0,42
2652243,102697,30,12.91,4,0,41
2666586,103680,28,13.31,2,0,41
2667087,94496,31,14.99,5,0,41
2636861,100474,26,12.98,6,0,41
2649140,99714,25,13.83,5,0,41
2691673,97775,35,13.46,4,0,41
2648722,98428,24,13.83,4,0,41
116079016,3985637,63,444.38,9,0,7291
2644938,92102,22,12.80,5,0,41
2640016,98630,28,14.31,6,0,41
2650629,99817,27,13.35,5,0,41
2633080,98642,25,12.73,2,0,41
2675264,98857,30,13.14,4,0,41
