261490,35,147.04,20,183,7087881,0.2412966
614876,16,1785.36,703,167,27493703,0.0193946
72094,5,19.97,17,24,2425351,0.0040300
75005,3,12.74,18,13,2540238,0.0041848
61816,4,9.97,14,13,2434768,0.0261947
77203,6,17.11,19,23,2512598,0.005655
31095,3,8.39,4,19,2054894,0.0037218
68920,5,11.07,18,13,2508085,0.0041185
73807,6,12.19,17,19,2519263,0.0038510
66203,4,11.24,17,16,2505083,0.0037391
48921,3,9.52,14,13,2271388,0.0048583
71007,7,14.50,19,23,2551323,0.0042918
69059,3,11.36,18,18,2553311,0.003739
69475,4,11.49,18,17,2516516,0.0041030
49825,2,9.83,13,12,2260224,0.0096683
70341,3,23.32,18,24,2527564,0.005222
44554,2,9.42,14,12,2195315,0.0050600
65067,3,11.28,18,23,2522056,0.0038905
32087,4,7.46,7,11,1963865,0.0048570
68344,6,11.52,19,15,2513392,0.0041497
71369,2,12.29,19,16,2504168,0.0134666
25223,1,7.07,0,12,1979285,0.0042794
9231,0,4.93,0,7,1734585,0.0039055
66993,5,11.17,18,12,2508011,0.0036097
41964,2,8.16,13,12,2185636,0.0038657
70130,6,11.30,19,15,2499895,0.0037014
69981,2,12.08,17,21,2524607,0.0039565
43109,4,8.59,10,8,2182999,0.0035764
8205,2,4.65,0,3,1734223,0.0044391
69235,4,11.85,17,18,2501954,0.0039592
71491,6,11.07,18,18,2497339,0.0042822
70076,4,11.24,17,14,2498321,0.0044539
71251,4,14.09,19,17,2496877,0.0048675
26237,3,6.89,4,6,1904790,0.0043227
38652,3,7.28,8,7,2137014,0.0039544
68116,5,10.75,17,13,2494432,0.0044009
58833,4,9.89,13,14,2371643,0.0039577
43587,6,9.54,13,10,2214423,0.0043695
33111,2,8.52,7,11,1986289,0.004250
71771,7,11.45,18,20,2511284,0.0037538
56568,2,9.91,14,14,2446087,0.0038235
8879,1,4.91,0,5,1744047,0.0042024
46817,3,9.67,13,10,2226955,0.0048671
35273,3,8.43,6,11,1993276,0.0042997
10233,1,5.80,0,0,1723494,0.0107121
67982,5,11.11,18,15,2487749,0.0036645
68338,3,11.34,19,16,2499742,0.0035451
43168,2,9.64,10,17,2195478,0.0050327
32486,7,8.97,8,13,1982350,0.0044169
37241,3,8.32,11,10,2085329,0.0040274
45988,2,9.43,14,15,2217387,0.0042551
45049,2,8.43,14,15,2198803,0.004234
69612,4,12.17,19,19,2515741,0.0147089
71327,5,11.77,18,14,2512655,0.0043471
27642,3,8.16,4,8,1937451,0.0069589
27898,4,7.21,0,6,1943125,0.0038974
34665,4,6.99,10,8,1613612,0.0000567
7421,1,3.96,0,5,1268257,0.0000496
8167,3,3.73,0,2,1269757,0.0000525
35778,3,7.00,13,4,1625938,0.000089
8451,1,3.88,0,7,1290188,0.0000486
32866,3,6.56,10,10,1597329,0.0000834
33098,1,6.45,11,10,1599841,0.000052
8232,0,11.62,0,2,1267457,0.0000498
33839,2,6.46,11,6,1618227,0.0000687
33220,3,5.84,4,7,1607410,0.0000497
34060,2,6.22,13,7,1620572,0.0000518
33275,2,6.38,13,7,1602927,0.0000525
33402,2,5.85,6,4,1605768,0.0000487
7635,1,3.85,0,4,1292185,0.0000496
7696,0,3.95,0,1,1273693,0.0000467
7051,1,3.93,0,1,1269962,0.0000494
33962,4,7.24,10,12,1621630,0.0000498
33856,4,6.22,11,3,1614026,0.0000642
34888,4,6.28,11,5,1627616,0.0000493
7017,1,3.47,0,1,1259713,0.0000488
34423,5,6.52,11,10,1628095,0.0000511
35102,4,6.26,13,9,1633455,0.0000532
34064,2,6.48,10,5,1606213,0.0000512
33728,4,6.34,11,4,1607357,0.0000509
7828,2,3.51,0,0,1267162,0.000049
24884,0,4.79,2,3,1510658,0.0000485
7334,1,3.78,0,3,1265145,0.0000878
33250,2,5.64,8,5,1624694,0.0000548
32002,3,6.56,3,6,1614009,0.0000484
33943,1,6.85,11,5,1614933,0.0000515
32984,5,7.02,11,4,1604959,0.0000518
32536,4,6.15,11,5,1596908,0.0000506
28290,2,5.97,4,7,1529414,0.0000634
8160,2,4.13,0,3,1273745,0.0000664
33003,1,6.28,11,5,1615789,0.0000487
7408,4,6.18,0,2,1298623,0.0000481
33346,3,6.38,13,8,1620650,0.0000510
32283,4,6.07,11,7,1593413,0.000052
36362,3,7.73,11,9,1624379,0.0000868
6561,2,3.64,0,6,1270439,0.0000496
33042,3,6.22,11,5,1603910,0.0000492
32049,0,5.98,11,4,1602205,0.0000494
36492,4,15.32,13,7,1640178,0.0000487
10605,2,3.95,0,3,1336900,0.0000522
35247,2,6.93,6,5,1608944,0.0000489
33132,3,6.40,11,5,1605664,0.0000534
9464,0,5.00,0,7,1359336,0.0000507
40465,5,6.71,12,4,1737876,0.0005517
40679,5,6.28,11,5,1744974,0.0004843
41607,4,6.53,11,7,1720317,0.0005516
40148,2,6.37,11,5,1710267,0.0005307
41311,4,7.63,12,6,1736566,0.0005988
41139,4,6.19,11,6,1735036,0.0004747
42214,3,6.78,13,7,1753980,0.0004897
40779,5,6.42,11,11,1745050,0.0004749
40155,6,6.83,11,6,1738733,0.0004787
43545,3,7.39,11,7,1751399,0.0006257
42948,5,7.24,11,6,1716681,0.0004858
39508,7,6.75,11,7,1721267,0.0004969
45151,3,8.82,11,5,1750806,0.0006662
39572,1,6.66,11,6,1737556,0.0004768
41043,1,7.03,11,6,1727791,0.0004727
41241,4,7.21,13,4,1751307,0.0005725
39501,2,6.95,13,5,1710585,0.0004730
39992,1,6.96,11,4,1743469,0.0005505
40110,1,6.92,11,7,1731845,0.0004712
40914,3,6.88,11,9,1733618,0.0004796
39566,3,7.17,11,7,1722754,0.0004864
39936,1,7.34,13,9,1736829,0.0004799
38538,1,6.54,11,4,1703176,0.0005343
40009,3,6.94,11,8,1727134,0.0005028
40073,3,7.52,11,11,1728770,0.0004928
40423,6,7.53,11,8,1755183,0.0004743
38214,3,6.63,11,6,1720083,0.0004799
41248,3,7.29,11,10,1738404,0.0004843
42458,2,7.89,13,7,1738498,0.0004683
39830,3,6.81,11,7,1729017,0.0004880
39599,6,7.38,11,8,1702681,0.0004745
39119,5,6.68,11,7,1725404,0.0004724
39967,3,6.72,11,8,1726580,0.0004740
38565,1,6.44,11,6,1727236,0.0004749
41993,3,7.76,11,13,1742754,0.0005443
41938,4,8.24,13,9,1741075,0.0004802
38891,4,6.91,11,9,1721361,0.0004737
39513,5,6.85,11,6,1734306,0.0004783
39454,4,7.18,11,11,1741200,0.0004945
39889,4,6.50,11,7,1736723,0.0004784
40465,5,6.71,12,4,1737876,0.0013068
40679,5,6.28,11,5,1744974,0.0005004
41607,4,6.53,11,7,1720317,0.0007879
40148,2,6.37,11,5,1710267,0.0004816
41311,4,7.63,12,6,1736566,0.0004747
41139,4,6.19,11,6,1735036,0.0006608
42214,3,6.78,13,7,1753980,0.0004945
40779,5,6.42,11,11,1745050,0.0005280
40155,6,6.83,11,6,1738733,0.0004754
43545,3,7.39,11,7,1751399,0.000606
74987,3,11.08,17,18,2369551,0.0168290
72504,3,11.33,17,18,2370326,0.0048786
74009,3,11.32,17,18,2388588,0.0042467
73773,5,11.25,18,16,2400030,0.0045571
73616,6,11.22,17,19,2384724,0.0046884
75665,4,11.08,17,16,2396132,0.0042601
75076,4,11.62,17,18,2379374,0.0052993
76005,2,10.73,17,17,2365501,0.0041995
75654,0,10.93,17,18,2378748,0.0048461
74691,3,11.05,17,13,2398555,0.0045672
74887,3,13.36,17,15,2379344,0.0045391
72392,4,11.08,17,15,2359528,0.0041118
75277,3,12.65,18,16,2404886,0.0040465
75564,3,11.32,18,17,2402077,0.0052810
74463,3,11.16,18,22,2358888,0.0043085
67135,5,11.59,18,14,2387583,0.0033864
76111,6,22.22,18,17,2397844,0.0045163
75667,5,12.40,18,19,2387315,0.0079658
76869,3,12.63,18,25,2417270,0.0044691
71845,2,11.76,16,18,2372197,0.0048942
72040,4,11.39,17,22,2366024,0.0048520
73438,3,11.65,16,25,2480492,0.0045564
74968,3,11.35,17,14,2381173,0.0045114
71594,2,11.97,17,16,2364760,0.0040219
73500,4,11.98,17,20,2350870,0.0043650
69255,11,11.07,17,20,2374107,0.004129
72973,2,11.33,18,16,2359328,0.0042069
73191,4,11.32,18,15,2362365,0.0053258
73242,6,11.04,18,16,2362876,0.0045074
72269,8,11.44,17,17,2361837,0.0045560
72049,1,11.31,18,16,2345139,0.0041818
71577,5,11.25,18,16,2351302,0.0042816
71390,6,11.51,18,21,2365396,0.0047274
74721,4,13.19,16,24,2418447,0.0044951
72165,4,12.53,17,19,2383900,0.0045640
73523,2,12.79,18,24,2353075,0.003823
72795,5,12.18,17,22,2356419,0.0045168
71770,2,11.51,18,19,2389245,0.0049420
72523,6,11.13,17,15,2329879,0.0046149
69239,2,10.97,18,21,2351957,0.0042544
71112,5,11.25,18,15,2340934,0.0043476
73277,1,12.26,17,17,2390492,0.0047181
74712,5,12.87,18,17,2359351,0.0042679
71307,4,10.96,18,16,2330160,0.0045264
73280,6,11.23,18,22,2348188,0.0041475
73114,1,12.10,18,17,2380358,0.0037574
70021,3,11.81,16,20,2366761,0.0040522
70924,3,11.58,17,17,2348159,0.0048611
69837,2,10.83,16,15,2342277,0.0045595
30823085,2558,14072.83,676459,111512,1526258469,1.9428
31146583,2372,14119.72,670370,110089,1515496397,1.9417
31599231,2715,14126.10,680757,110389,1516473199,1.9366
31965624,2440,14137.63,676102,110842,1519457375,2.432
32244395,2324,14169.06,679408,110042,1522172410,1.9522
32287184,2441,14110.22,675209,111638,1525531201,1.9443
31904675,2335,14215.14,676265,111347,1526521810,1.9573
31042135,2455,14145.17,675034,111451,1528005291,1.9135
11281032,308,8249.09,683742,6156,1344311191,1.9501
32045967,2484,14255.65,677344,111252,1528388864,1.9600
31828488,2389,14213.06,682480,110909,1527761301,1.5599
31409332,2488,14340.76,679903,111528,1525526505,1.9513
31069735,2414,14150.86,672405,111598,1525211616,1.9350
31813606,2472,14271.57,677285,111559,1521266809,1.9454
32376119,2415,14238.34,679702,112121,1524464097,1.9400
32250471,2518,14106.33,677650,111206,1516335077,1.9528
32019659,2585,14169.44,673470,111333,1523181772,1.9483
31830555,2401,14200.58,678726,111546,1523669122,1.9416
31529585,2658,14060.98,676554,110621,1518345447,1.9606
31998516,2350,14148.92,674144,111269,1521567942,2.324
31672319,2387,14299.10,678716,111746,1523683180,1.9180
31351636,2613,14227.72,676349,111074,1518687648,1.8976
32209208,2395,14175.86,673848,111518,1522628939,2.0058
31846976,2648,14383.16,701671,111175,1535261570,2.453
31030984,2465,14228.83,681845,112112,1522984699,2.0031
32884848,2591,14136.07,673349,110660,1519732976,1.9696
11777819,510,8154.38,676552,5606,1331955528,1.9553
32646608,2640,14162.24,673128,110724,1519225354,1.9501
32335218,2716,14199.88,680025,110029,1519423782,2.380
31693676,2594,14140.47,670677,110309,1519143078,1.9436
32100870,2564,14150.81,679202,110244,1519282420,1.9521
11384484,346,8098.29,673958,6056,1339785351,1.8923
31880505,2625,14135.40,678562,110933,1520816688,2.1208
32345253,2597,14135.33,677506,112030,1517900575,2.3067
31203872,2343,13973.09,675917,110661,1525508649,2.2007
30864709,2946,15066.44,678287,110729,1527413654,1.9066
32741362,2830,15800.86,677456,111644,1520652582,2.639
30781174,2627,15827.10,683749,112006,1533554877,3.701
12648886,326,8931.15,683771,5621,1342555741,2.0952
16400896,261,11909.15,676003,6831,1345421965,2.1788
32470257,2413,14810.35,671874,110835,1521184608,1.7104
30556200,2618,15356.31,673472,111179,1528503883,2.1829
31878690,2824,15036.32,671369,111217,1520582541,2.0845
30960754,2754,15136.12,674931,111064,1529741039,2.385
11549040,353,8088.49,683286,5412,1341524808,1.9528
31493145,2581,14056.33,675042,111229,1522195022,1.9326
31903615,2542,14157.90,677781,110241,1527673743,1.9610
32067766,2549,14139.54,676594,111451,1525718135,1.9554
32041497,2452,14050.06,673815,110673,1517697515,1.9809
32859717,2512,14262.95,683566,111526,1530016989,2.591
