1563048763,6374609,5073,22102.75,6,1699,65.16,1317.39,832.76
1557230092,7132371,5654,22102.40,19,4316,65.83,1199.0,837.93
1556391823,6461936,4880,22045.41,6,4413,70.72,1300.44,896.38
1166214472,4336181,3239,16494.62,1,4486,62.38,1230.35,798.03
1556025620,5825218,4424,22043.81,4,4449,69.08,1226.25,905.62
790720188,3007811,2103,11169.00,5,4384,59.63,1349.79,865.4
770551476,2694856,1616,10967.04,2,11,58.63,1363.34,796.85
788448118,3754421,2996,11144.15,0,4418,65.7,1183.44,865.44
762353519,2246520,1628,10810.17,8,13,1.81,778.52,19.12
516742574,2389287,1665,7291.04,7,4536,1.63,934.27,17.98
792216532,2942637,1985,11182.88,3,4706,1.89,776.81,18.34
1555793635,5292733,3899,22000.55,8,4442,1.9,853.51,17.95
757581090,3787525,3682,10762.39,8,9,1.81,900.23,21.16
790393514,3127686,2282,11169.32,5,4365,1.95,848.28,20.93
1556475996,6476960,5004,22076.62,6,4391,1.81,899.52,18.79
769313564,2799692,2247,10936.54,4,19,1.92,866.78,20.11
987562810,4108059,3259,13972.14,11,4378,1.69,892.59,20.47
1145025736,3957982,3171,16249.33,11,15,1.73,809.55,18.11
1170975099,4318680,3152,16577.93,2,4626,1.89,792.39,18.04
1176668305,3821345,2581,16637.55,1,4525,1.92,772.43,17.58
1546106836,5484908,4169,21922.21,7,4223,1.64,877.43,18.67
1168485703,5785593,3975,16559.72,8,4444,1.78,850.11,21.03
384783950,1524046,1316,5466.12,2,4,1.99,788.2,20.5
789901366,3315464,2401,11170.47,6,4521,1.79,937.58,17.52
1169548996,5016229,3930,16552.65,6,4451,1.66,893.63,20.6
1172396442,4255465,3122,16594.32,9,4349,1.97,811.42,19.96
1173412251,4306528,3225,16612.26,6,4168,1.92,816.62,19.23
767867907,3568501,3340,10898.57,3,24,1.82,898.28,21.14
759252604,3268283,2223,10787.28,11,11,1.81,775.18,18.26
797551917,3442936,2650,11284.64,6,4646,1.96,927.79,20.7
765574049,3052178,2114,10874.03,5,15,1.84,792.44,19.13
1167573259,4842805,3748,16537.61,13,4306,1.87,936.78,20.39
765805365,2382307,1800,10859.02,3,10,1.73,901.34,18.97
