1604720,247779,32,32.90,2,11,71.97,1376.5,1194.45
30722445,8012624,713,573.00,2,1707,68.05,1320.85,1132.62
1586684,245370,25,33.11,2,10,66.48,1373.69,1255.69
74371497,17965570,125,1295.96,4,5606,64.39,1287.57,1105.16
48236419,12769190,388,926.16,6,3203,66.45,1459.53,1127.13
65737239,16786095,530,1201.76,11,4757,61.65,5893.02,498.07
1771219,87615,35,31.23,3,4,60.18,6969.66,547.22
1712947,288503,64,37.94,3,10,67.96,6346.38,563.61
71628343,17121975,253,1261.10,8,5246,64.06,6989.86,474.41
28349691,7631655,455,570.23,6,1560,69.53,6896.05,561.82
1587941,249686,38,36.41,0,10,68.88,6075.79,479.57
1611771,264296,48,33.14,3,10,60.3,6737.31,493.57
33639293,8650508,111,592.21,3,1998,69.33,6595.31,504.12
76617969,18235535,296,1370.59,4,5684,70.33,6389.57,509.59
1579077,244617,24,33.62,1,10,69.24,7042.69,472.27
6336303,1411059,75,113.25,2,290,59.26,6835.6,504.24
52786157,13383446,357,991.96,3,3580,60.07,5836.21,531.91
55701241,14359889,352,994.93,3,3802,66.68,6612.88,519.53
3900410,735575,69,69.13,3,175,61.33,6822.73,518.5
50797346,12875088,240,902.61,0,3433,68.64,6273.14,543.03
1599135,253439,28,33.57,1,10,58.75,6436.49,498.93
1597555,240007,21,34.10,5,10,58.19,6341.4,544.86
1581682,234886,20,31.46,1,10,60.01,6725.18,492.77
62744346,16218070,358,1193.73,5,4528,66.42,6148.88,551.67
30493324,7664670,98,535.89,1,1755,62.76,6743.57,489.37
11329430,2822366,87,208.21,2,617,59.39,6406.76,471.72
1626465,279933,52,34.17,5,10,66.96,6064.74,546.48
54364118,13731252,153,978.00,1,3734,66.79,6270.17,494.04
1618339,243741,24,33.81,2,10,66.16,6444.01,518.04
13915984,3386219,128,268.51,4,758,63.59,6792.77,498.37
22815584,5838328,112,423.62,1,1240,69.2,6535.2,540.83
73803987,17429729,193,1275.83,2,5511,63.53,5902.92,489.38
3352612,545956,51,59.10,1,171,62.37,6777.67,519.98
48447836,12578081,95,862.88,1,3264,69.72,5822.38,487.24
71954609,17142011,158,1328.61,3,5263,66.99,6716.63,479.46
40892469,10428279,171,729.85,1,2601,59.21,6021.33,573.78
1637395,268588,39,34.19,1,10,58.2,6109.44,543.77
12265201,2999508,62,222.15,3,668,66.06,6582.12,554.25
13178512,3190449,92,240.51,4,725,59.71,6041.14,502.5
40287779,10037385,120,711.21,2,2582,69.36,5836.54,494.31
22017490,5672599,88,394.41,0,1145,67.05,6159.96,543.53
55328478,13893512,404,1001.55,7,3782,69.77,6042.75,500.19
1584406,247632,27,34.46,1,11,59.92,6159.56,520.97
42855219,11111001,158,787.10,2,2709,69.39,6904.79,498.88
64529591,16494819,222,1143.83,2,4785,61.67,6118.71,555.86
1592646,256352,36,33.94,5,10,69.16,6001.77,542.25
1603243,240603,32,34.41,2,10,63.53,6465.77,503.72
38533236,9552876,116,679.78,1,2513,65.89,5881.29,552.34
8988754,2167664,112,160.62,4,436,65.24,5766.92,524.08
1589015,244863,25,32.27,5,10,58.65,6847.18,546.93
38158479,10082544,518,694.90,6,2342,60.02,6983.29,543.25
23268625,5856586,80,410.34,2,1256,69.33,6209.78,543.23
1586071,249731,24,34.75,1,11,69.78,6701.56,572.87
35713088,9285692,93,636.15,3,2221,64.76,5926.81,485.61
76461668,19242200,907,1342.31,2,5652,58.15,6929.32,501.88
10538191,2567312,56,190.68,2,562,58.54,6348.61,506.81
36487677,9139310,133,655.39,4,2249,63.98,6230.07,528.84
63783821,16371571,784,1193.88,2,4543,61.68,6246.5,550.42
1623725,248225,28,33.07,1,10,70.77,5923.26,548.94
72210188,17231738,221,1251.24,4,5290,70.43,6848.95,544.27
28238422,6963266,64,496.11,5,1681,67.15,6866.61,518.02
55325796,14005751,710,1027.69,8,3734,60.61,6107.14,485.22
34183779,8655322,135,610.30,2,2015,68.65,5819.81,506.4
77149344,18217270,212,1335.73,4,5853,64.9,6401.25,487.89
68101430,16750636,582,1197.69,5,4997,70.69,6784.03,509.61
22215777,5916582,276,399.47,2,1140,65.22,5930.51,564.79
146808283,80766315,33312,6632.27,615,1249,68.78,6974.03,488.81
1894875,63828,22,28.67,2,4,65.8,6970.8,472.23
21441657,5535850,77,382.85,2,1132,61.58,6311.24,508.3
13796305,3482331,82,249.47,3,747,60.26,6436.41,528.81
1594017,249898,27,33.36,2,10,58.97,6472.31,505.41
1584152,247569,19,33.10,2,10,59.89,6833.07,550.68
55906505,13930271,429,991.06,5,3812,64.85,6495.83,534.27
14574474,3561753,65,264.24,4,795,58.33,5957.81,509.93
5752701,1185018,115,108.23,2,285,69.33,6063.01,533.46
1603543,247863,29,35.12,0,10,70.56,6854.08,525.73
16209118,4153159,403,318.36,7,836,65.7,6996.29,523.1
7691459,1779315,102,138.07,2,369,63.81,7020.47,516.34
1579716,249924,27,33.62,0,10,65.43,5772.31,518.72
20051056,5222913,127,382.06,4,1010,63.08,6471.78,477.9
2905988,464567,90,51.79,1,141,64.72,6155.57,498.3
44559666,11607319,88,794.78,3,2886,59.29,5961.16,510.13
37114621,9761160,460,678.13,4,2250,61.22,6734.51,471.36
1616091,256316,41,34.38,6,10,67.7,6894.92,494.47
13347054,3342908,66,241.56,2,733,58.71,7045.53,487.05
1621552,257035,34,35.31,3,10,62.99,5959.86,514.25
1603447,259203,25,35.74,1,10,59.34,5781.94,532.91
31392228,8167787,108,555.77,1,1795,59.03,6777.33,472.71
1584779,249301,28,32.49,2,11,59.67,5996.4,550.61
9845313,2529393,137,183.61,3,497,61.22,6894.4,514.39
1599296,254498,35,33.62,2,11,68.76,6478.54,553.48
45677178,12035943,285,887.02,7,3019,67.55,6337.08,538.07
2293819,394509,64,44.22,3,28,58.78,6400.21,554.9
29923733,7879393,207,533.42,3,1711,61.48,6865.87,487.34
17355848,4357381,78,316.68,1,898,61.26,6378.49,497.65
20768173,5564500,61,372.50,3,1052,69.14,5790.4,556.76
49191397,12521773,131,881.31,0,3334,66.53,7015.77,566.25
41623589,10491102,125,735.67,3,2644,65.27,6321.58,535.52
22178036,5678631,82,396.12,5,1150,65.62,6183.12,551.24
21225757,5606991,106,380.77,1,1088,66.23,6227.3,556.13
