2285525,274233,72,46.93,3,22,66.87,5807.59,572.58
53199324,13344591,195,956.86,3,3574,69.27,5933.31,529.85
56378599,14145547,90,1012.69,3,3735,65.14,6941.29,559.78
78390724,19396760,350,1400.12,5,5609,70.16,6699.07,548.48
102618790,24521582,468,1843.22,5,8003,61.26,6211.79,551.39
35866163,8802318,143,657.53,5,2533,62.92,6786.87,559.48
81733156,19846721,163,1451.37,4,6068,61.5,5170.54,549.57
92652279,22546514,440,1683.67,7,6912,70.46,5646.67,502.9
55109589,13812867,93,989.86,7,3672,63.81,5711.55,583.46
50151737,12711532,112,905.38,6,3359,62.89,5384.81,563.85
71647343,18355465,190,1293.90,4,5076,68.69,5143.21,569.9
67401184,17331385,150,1211.05,3,4634,61.31,5652.91,507.32
32783833,7973657,212,598.66,3,2304,64.35,5870.15,501.46
49771928,12392981,370,927.95,7,3226,66.18,4926.54,513.05
34090554,8376149,151,626.29,3,2400,67.98,5377.17,533.07
25825523,6320314,190,487.70,4,1657,62.82,5024.52,583.58
55190865,13579155,175,1001.85,1,3669,60.8,5657.3,510.55
51820473,12734144,166,924.33,3,3518,66.79,5423.97,573.11
14536810,3524008,80,267.96,4,752,65.68,5847.83,543.93
62979376,16013568,230,1177.17,11,4407,59.22,5566.91,546.75
29862152,7320071,88,544.20,4,2035,63.51,5829.66,560.26
77289283,19245884,410,1433.91,2,5512,59.67,5388.44,557.57
78345919,19397262,470,1434.63,3,5592,59.38,5256.35,523.09
76198431,19201124,414,1408.09,9,5429,58.94,4974.22,532.49
60851623,15696405,453,1156.17,7,4121,63.06,5764.1,491.61
44398713,11274287,189,805.32,3,2897,68.53,5136.56,499.14
37155593,9258133,176,679.54,3,2598,59.13,5231.25,567.96
26484601,6586162,120,483.75,4,1730,61.34,5716.0,564.69
63366000,15857889,233,1182.91,9,4428,57.79,5887.4,494.67
46132088,11438415,72,829.48,3,3040,61.09,5126.2,580.3
17679140,4252242,110,321.40,2,1093,68.16,5490.2,588.06
52897590,13341832,222,955.56,2,3570,58.51,5665.04,506.65
59934740,14974475,334,1118.89,2,4103,64.5,4996.13,577.87
48660705,12098941,105,875.07,6,3171,68.84,5434.17,531.01
63717449,15718175,125,1153.59,1,4449,62.74,4967.02,582.17
26646149,6585416,237,524.43,6,1714,59.51,5629.97,564.93
49626059,12321983,215,933.85,2,3227,61.61,5364.29,591.75
96398710,23305027,503,1727.42,6,7133,60.94,5305.47,504.54
60003048,15400665,415,1127.32,4,4081,62.74,5081.13,565.28
48612406,12429797,785,903.71,3,3142,69.71,4980.53,575.91
40357050,9899048,248,732.87,2,2724,66.62,5784.95,532.66
88396393,22210209,140,1583.07,3,6667,59.04,5451.3,567.32
18608935,4465600,106,340.23,6,1133,64.51,4989.31,516.4
59936381,14902672,275,1091.10,5,4104,69.26,5966.77,546.32
24334876,5855834,121,443.78,1,1572,67.84,5681.47,570.62
75282093,19373071,114,1374.62,2,5407,64.3,5243.52,539.24
70104652,17694365,670,1275.42,3,4893,68.54,5559.72,524.46
59340039,15165057,118,1073.52,1,4068,58.42,5193.34,574.02
81563213,20362129,603,1511.01,5,5808,60.62,4979.79,565.43
89905082,22232211,439,1646.32,12,6795,66.71,4982.8,555.43
104354322,25554806,715,1903.63,5,8166,61.89,5303.09,520.27
70737448,18254373,165,1327.89,6,4996,59.46,5003.47,523.63
26787308,6651929,138,495.42,2,1742,68.23,5210.23,491.37
35986171,8987239,156,661.22,1,2531,65.47,5389.26,593.17
29952158,7314106,322,585.86,8,1973,69.08,5022.1,504.77
42937774,10849728,122,774.04,1,2870,65.45,5188.85,572.44
95694437,23234011,139,1709.54,1,7130,64.36,5307.08,550.54
47182268,12119429,223,895.35,5,3129,65.1,5175.52,494.41
64991334,16108987,221,1162.11,1,4485,58.42,5456.36,529.69
95479663,22852085,242,1713.27,1,7117,70.09,5117.82,547.2
31177338,7465984,117,568.38,1,2220,68.68,5239.04,549.16
16250874,3898662,59,296.37,2,878,65.03,5835.81,532.9
34808161,8490403,174,634.26,6,2465,57.84,5690.98,574.5
58559894,14830903,314,1097.74,9,3894,69.13,5534.4,583.62
51466801,12806693,196,950.03,3,3502,69.71,5331.78,585.45
85017613,20825480,143,1516.67,4,6385,62.33,5729.13,580.49
63847981,15761250,195,1149.74,4,4447,69.58,5914.5,553.71
64252336,15793600,136,1152.56,0,4462,57.71,5376.47,570.96
25604863,6211518,160,468.72,3,1643,66.89,5606.53,525.4
77480055,19378416,186,1418.96,2,5553,64.64,5245.9,498.58
