28290179,7010949,92,489.76,2,1574
31300054,7683529,69,551.19,0,1938
6997235,1622364,58,123.87,5,340
29289371,7318244,109,514.36,7,1710
6769865,1473668,63,116.77,1,328
1311532,138110,12,24.55,1,3
51122548,12933762,104,902.37,0,3535
68892982,16822740,192,1194.99,2,5166
1307902,133456,19,24.48,1,3
1337105,162065,30,26.19,2,4
1342612,146664,20,25.37,4,3
1173239,99490,21,20.62,4,0
12146791,2875129,49,214.99,3,594
49187238,12663872,450,938.94,5,3340
70160497,16461711,179,1265.10,2,5333
1127199,82902,12,20.45,3,1
1294428,134910,15,24.46,0,3
1307977,141546,14,24.43,1,4
28327108,7069581,87,498.49,0,1575
1304725,140413,14,24.76,4,3
7943905,1803083,52,141.00,2,394
1301520,137527,12,24.52,2,3
2497129,326322,38,39.87,2,124
13254573,3226651,71,233.71,2,601
1308105,142163,16,25.06,0,3
44841045,11398132,73,795.62,2,3039
1156033,93583,17,20.80,2,1
1326640,147872,23,25.20,7,3
1311251,138521,16,24.78,2,3
44251539,10960888,82,776.99,2,2998
47740607,12310352,86,849.58,1,3282
1320005,141117,12,24.83,1,4
38720248,9845895,205,685.15,6,2431
1347748,158572,39,25.64,4,4
51121096,12695940,377,955.21,6,3499
35704951,8795675,88,626.57,1,2282
9701725,2260176,59,171.76,6,468
18598246,4826912,109,347.97,3,952
26305174,6601853,72,460.74,2,1475
1294926,140960,15,24.73,1,3
1316331,146163,18,24.84,3,4
34567941,8467201,70,603.68,5,2240
16730593,4433473,76,295.56,3,824
40207006,10078468,96,707.72,3,2669
66175641,15554334,131,1140.83,4,4915
147017,48644,7,4.01,0,1
14660052,3591163,45,253.14,5,702
1319117,146398,20,24.97,0,3
67516671,15883769,125,1163.79,1,4977
10508199,2491655,83,186.87,5,509
1332306,155680,30,25.70,3,3
1305202,142787,14,24.89,0,3
27798697,6916987,151,486.41,2,1546
63114507,15719922,164,1112.08,3,4710
61409181,15084632,95,1083.01,1,4660
1298365,138847,18,24.30,4,4
3055026,457088,62,52.23,1,175
69472174,16377819,164,1225.02,2,5242
1301467,140612,12,24.47,4,3
31779070,8138683,117,561.69,0,1951
1340863,155930,19,27.12,1,4
1374953,175910,19,23.77,0,3
19663051,4797530,64,339.30,3,988
1367042,174265,35,26.54,2,4
1389233,180486,48,26.05,1,3
1326149,143368,12,24.63,1,3
1337684,157912,33,25.32,1,3
45896860,11884987,314,850.94,6,3105
27147923,6798495,277,473.03,1,1497
31145080,7680314,81,543.59,0,1914
9430790,2177294,55,165.17,2,459
73143643,17375418,193,1272.80,3,5734
22292568,5633794,158,394.96,3,1201
24287658,5946218,103,433.61,0,1399
1153312,95163,13,21.43,1,1
1328161,147811,13,25.27,2,4
1128240,77528,7,19.26,0,1
3254850,519009,33,53.74,4,180
1309118,142390,15,25.65,1,3
34308194,8753174,89,605.20,0,2237
4245818,757328,33,71.86,4,216
68927460,16309256,356,1247.43,7,5151
5071419,942437,42,86.05,3,271
1319649,140471,12,24.89,3,4
142718,46803,6,3.98,1,1
18126975,4790363,278,326.09,3,866
36225226,9076997,335,636.58,4,2286
1347083,162216,28,26.35,1,3
2696676,346643,49,41.99,3,154
71803336,17168354,99,1244.62,2,5382
1354389,171556,30,26.35,3,4
2679936,340024,34,41.76,4,152
38495690,10265945,733,714.77,3,2371
1170168,100708,30,20.50,1,1
25323062,6477020,194,442.89,1,1411
11818043,2824371,58,208.13,1,564
66465996,15658603,121,1148.52,1,4927
22532825,5775022,292,436.28,4,1201
12924548,3303254,182,230.75,2,597
15447169,4004535,178,267.39,1,711
58045664,14360608,311,1082.28,2,4228
33207311,8261895,193,614.94,2,2072
69162674,16208147,59,1183.85,3,5221
1326807,151209,13,25.63,0,3
59893224,14911867,544,1117.74,0,4374
32320173,8229272,192,587.62,1,1961
1317163,148082,28,24.95,2,3
1316614,143743,17,24.57,2,3
1313021,136212,13,24.11,3,3
9579947,2174600,59,169.99,5,464
1312155,142581,16,24.44,1,3
36596845,9274655,104,648.48,1,2318
1364015,172468,45,25.66,2,3
56093025,13883154,128,1014.75,2,4177
14182133,3568638,76,244.61,1,671
73587326,18051038,525,1365.18,4,5726
32672518,8170967,222,585.24,1,1995
36880845,9790613,657,714.93,5,2291
2732471,378832,73,43.53,4,148
1335045,152011,32,24.91,2,3
1338596,155688,28,25.40,0,3
11398759,2689898,69,200.06,5,541
71566008,17479753,351,1316.42,5,5365
1515934,216378,37,29.80,2,19
16948651,4399596,73,298.36,2,833
53689917,13167205,119,964.24,1,3953
1326627,147702,21,25.02,1,4
39234290,10055650,217,732.53,5,2462
22971998,5869252,325,403.54,5,1226
7003371,1592113,50,124.40,2,337
1158542,87747,21,20.26,2,0
12186202,2872351,58,215.49,5,593
21138353,5248718,53,366.58,1,1063
68908500,16786324,159,1200.06,2,5177
47415743,12272487,129,844.60,1,3262
55430259,13497633,196,1001.73,4,4019
52770340,12887430,255,926.88,3,3638
43885273,10965447,153,771.71,2,2955
26385864,6601819,76,460.70,2,1482
6819368,1592864,94,125.02,0,325
12065714,2989999,99,241.77,5,590
35030683,8590091,88,610.64,1,2260
1304605,133269,14,24.69,0,3
1312531,137588,16,24.60,2,3
47105714,12223462,139,877.71,2,3220
31789035,7909912,110,557.55,1,1950
15286539,3820754,160,265.61,0,712
28109188,7084546,51,494.25,1,1568
58853259,14399599,191,1056.85,4,4285
69671988,16467058,226,1207.03,4,5250
7404872,1828283,251,133.47,0,337
31996993,8086115,77,585.13,0,1952
28319957,7005175,99,492.70,2,1574
66928567,16149647,172,1186.84,1,4935
73396502,17634605,163,1272.93,0,5794
15447665,4123861,86,272.35,1,712
41177041,10329770,94,728.19,3,2722
73516519,18003467,930,1332.64,5,5461
1398832,174802,39,27.11,0,3
71582780,16926060,334,1244.37,5,5368
59983457,15386978,1195,1096.48,5,4250
2064695,367767,37,40.70,2,26
42713441,10802587,129,762.73,0,2841
100652051,24162537,667,1765.28,4,7540
67494411,16697596,278,1233.00,3,4618
47753853,11738469,168,859.56,3,3142
1986250,332125,40,38.75,2,22
82325136,19852478,185,1454.83,3,6071
27434695,6623959,122,496.13,4,1796
53928608,13787615,254,1001.87,5,3582
12897567,3164183,103,240.21,3,691
13998520,3516502,294,281.63,3,719
15250635,3814462,196,278.62,0,752
19790110,5014007,355,395.51,8,1154
5034003,1161433,63,102.84,3,164
79408497,19973281,528,1502.43,8,5643
58980012,14933318,319,1071.14,1,3955
33269027,8105013,173,633.45,4,2336
73782297,18306792,189,1373.23,1,5231
31375457,7558892,125,571.08,5,2215
80490991,20573080,394,1501.74,6,5727
61104017,15295281,147,1095.43,2,4188
33547638,8072027,115,611.79,2,2357
65290453,16268966,232,1201.44,1,4489
65661901,16333617,201,1196.13,3,4517
10367605,2554218,91,191.76,4,486
24294727,5883260,124,441.98,3,1555
24855691,5906031,157,454.62,0,1584
99240979,24046137,307,1774.71,4,7509
57839628,14744473,361,1087.61,10,3803
28886281,7108806,176,532.89,6,1898
68039036,17206393,249,1230.00,0,4700
40951559,10068964,213,780.95,8,2765
23260029,5610114,77,424.88,3,1402
70215368,18242394,291,1298.00,3,4895
35041892,8589674,117,664.75,3,2469
18283193,4395548,94,330.93,0,1110
21155997,5146541,125,383.55,3,1326
96026095,23343287,668,1765.48,6,7096
16010591,3928215,97,320.58,0,768
16319962,3975765,105,293.37,1,838
49986806,12659144,161,896.98,5,3260
88654013,21558376,204,1655.27,6,6665
56751873,14169750,543,1062.45,7,3707
19919185,4793376,68,356.18,2,1201
35455525,8898508,130,643.39,4,2482
50436546,12671166,498,944.67,4,3234
84356263,21574711,522,1562.52,8,6177
19395613,4807426,180,375.48,4,1151
62705065,15808947,350,1123.25,3,4333
45278779,11245260,163,829.95,4,2967
44185483,11027520,458,795.61,2,2881
18864006,4623134,200,361.49,5,1121
72601703,18159309,94,1302.77,2,5160
57420207,14220816,218,1047.62,5,3778
49611428,12275510,271,906.00,5,3223
93456317,22384553,312,1673.57,2,6963
44201418,10996136,153,793.88,5,2882
38153325,9206076,189,716.94,2,2631
85612428,20894857,238,1543.76,2,6389
18377336,4435902,117,332.03,4,1113
85518607,20896499,300,1571.92,6,6383
29686430,7228066,81,541.36,4,2006
86535306,21158155,281,1547.52,2,6399
67634096,17177791,292,1266.30,5,4630
96875441,23926934,359,1769.19,2,7260
21558129,5319302,88,392.43,4,1350
98618743,23755198,116,1753.20,0,7504
15031498,3705630,85,274.77,3,752
55353072,13965429,311,1005.72,8,3662
37599619,9232396,269,685.99,3,2597
10653019,2641468,73,195.42,2,507
48704290,12150394,147,879.46,1,3170
63598899,15608375,176,1131.90,0,4431
36070305,8768978,203,661.40,2,2532
58316421,14468926,158,1058.62,4,3887
24384664,5758000,210,438.04,1,1554
26701012,6437206,102,487.18,5,1726
99706431,23778976,190,1743.54,2,7539
26903802,6753153,167,492.37,4,1735
43848242,11015081,206,790.64,4,2885
101198430,24782991,656,1866.19,6,7550
18802393,4587113,175,347.73,4,1121
19816597,4944741,297,361.30,2,1156
46603391,11530698,105,836.68,4,3072
30777856,7475071,318,604.45,5,2055
40685554,10313166,355,781.15,3,2720
58120594,15347366,1875,1113.54,11,3672
96316833,24060601,715,1776.33,2,7108
40169169,9764378,117,726.60,2,2718
50061108,12666120,410,902.59,0,3227
18562022,4454121,98,334.30,4,1120
22236412,5437919,231,411.02,4,1362
50114003,12785582,122,930.22,0,3288
50174986,12379008,120,893.91,1,3305
100135282,24064599,437,1869.52,1,7532
26091899,6421847,102,478.32,0,1651
57207524,14475934,124,1024.85,3,3757
85965248,21873960,566,1612.18,5,6376
17144637,4239003,88,312.32,0,1028
68073311,17357971,165,1224.22,1,4703
1604720,247779,32,32.90,2,11
30722445,8012624,713,573.00,2,1707
1586684,245370,25,33.11,2,10
74371497,17965570,125,1295.96,4,5606
48236419,12769190,388,926.16,6,3203
65737239,16786095,530,1201.76,11,4757
1771219,87615,35,31.23,3,4
1712947,288503,64,37.94,3,10
71628343,17121975,253,1261.10,8,5246
28349691,7631655,455,570.23,6,1560
1587941,249686,38,36.41,0,10
1611771,264296,48,33.14,3,10
33639293,8650508,111,592.21,3,1998
76617969,18235535,296,1370.59,4,5684
1579077,244617,24,33.62,1,10
6336303,1411059,75,113.25,2,290
52786157,13383446,357,991.96,3,3580
55701241,14359889,352,994.93,3,3802
3900410,735575,69,69.13,3,175
50797346,12875088,240,902.61,0,3433
1599135,253439,28,33.57,1,10
1597555,240007,21,34.10,5,10
1581682,234886,20,31.46,1,10
62744346,16218070,358,1193.73,5,4528
30493324,7664670,98,535.89,1,1755
11329430,2822366,87,208.21,2,617
1626465,279933,52,34.17,5,10
54364118,13731252,153,978.00,1,3734
1618339,243741,24,33.81,2,10
13915984,3386219,128,268.51,4,758
22815584,5838328,112,423.62,1,1240
73803987,17429729,193,1275.83,2,5511
3352612,545956,51,59.10,1,171
48447836,12578081,95,862.88,1,3264
71954609,17142011,158,1328.61,3,5263
40892469,10428279,171,729.85,1,2601
1637395,268588,39,34.19,1,10
12265201,2999508,62,222.15,3,668
13178512,3190449,92,240.51,4,725
40287779,10037385,120,711.21,2,2582
22017490,5672599,88,394.41,0,1145
55328478,13893512,404,1001.55,7,3782
1584406,247632,27,34.46,1,11
42855219,11111001,158,787.10,2,2709
64529591,16494819,222,1143.83,2,4785
1592646,256352,36,33.94,5,10
1603243,240603,32,34.41,2,10
38533236,9552876,116,679.78,1,2513
8988754,2167664,112,160.62,4,436
1589015,244863,25,32.27,5,10
38158479,10082544,518,694.90,6,2342
23268625,5856586,80,410.34,2,1256
1586071,249731,24,34.75,1,11
35713088,9285692,93,636.15,3,2221
76461668,19242200,907,1342.31,2,5652
10538191,2567312,56,190.68,2,562
36487677,9139310,133,655.39,4,2249
63783821,16371571,784,1193.88,2,4543
1623725,248225,28,33.07,1,10
72210188,17231738,221,1251.24,4,5290
28238422,6963266,64,496.11,5,1681
55325796,14005751,710,1027.69,8,3734
34183779,8655322,135,610.30,2,2015
77149344,18217270,212,1335.73,4,5853
68101430,16750636,582,1197.69,5,4997
22215777,5916582,276,399.47,2,1140
146808283,80766315,33312,6632.27,615,1249
1894875,63828,22,28.67,2,4
21441657,5535850,77,382.85,2,1132
13796305,3482331,82,249.47,3,747
1594017,249898,27,33.36,2,10
1584152,247569,19,33.10,2,10
55906505,13930271,429,991.06,5,3812
14574474,3561753,65,264.24,4,795
5752701,1185018,115,108.23,2,285
1603543,247863,29,35.12,0,10
16209118,4153159,403,318.36,7,836
7691459,1779315,102,138.07,2,369
1579716,249924,27,33.62,0,10
20051056,5222913,127,382.06,4,1010
2905988,464567,90,51.79,1,141
44559666,11607319,88,794.78,3,2886
37114621,9761160,460,678.13,4,2250
1616091,256316,41,34.38,6,10
13347054,3342908,66,241.56,2,733
1621552,257035,34,35.31,3,10
1603447,259203,25,35.74,1,10
31392228,8167787,108,555.77,1,1795
1584779,249301,28,32.49,2,11
9845313,2529393,137,183.61,3,497
1599296,254498,35,33.62,2,11
45677178,12035943,285,887.02,7,3019
2293819,394509,64,44.22,3,28
29923733,7879393,207,533.42,3,1711
17355848,4357381,78,316.68,1,898
20768173,5564500,61,372.50,3,1052
49191397,12521773,131,881.31,0,3334
41623589,10491102,125,735.67,3,2644
22178036,5678631,82,396.12,5,1150
21225757,5606991,106,380.77,1,1088
2285525,274233,72,46.93,3,22
53199324,13344591,195,956.86,3,3574
56378599,14145547,90,1012.69,3,3735
78390724,19396760,350,1400.12,5,5609
102618790,24521582,468,1843.22,5,8003
35866163,8802318,143,657.53,5,2533
81733156,19846721,163,1451.37,4,6068
92652279,22546514,440,1683.67,7,6912
55109589,13812867,93,989.86,7,3672
50151737,12711532,112,905.38,6,3359
71647343,18355465,190,1293.90,4,5076
67401184,17331385,150,1211.05,3,4634
32783833,7973657,212,598.66,3,2304
49771928,12392981,370,927.95,7,3226
34090554,8376149,151,626.29,3,2400
25825523,6320314,190,487.70,4,1657
55190865,13579155,175,1001.85,1,3669
51820473,12734144,166,924.33,3,3518
14536810,3524008,80,267.96,4,752
62979376,16013568,230,1177.17,11,4407
29862152,7320071,88,544.20,4,2035
77289283,19245884,410,1433.91,2,5512
78345919,19397262,470,1434.63,3,5592
76198431,19201124,414,1408.09,9,5429
60851623,15696405,453,1156.17,7,4121
44398713,11274287,189,805.32,3,2897
37155593,9258133,176,679.54,3,2598
26484601,6586162,120,483.75,4,1730
63366000,15857889,233,1182.91,9,4428
46132088,11438415,72,829.48,3,3040
17679140,4252242,110,321.40,2,1093
52897590,13341832,222,955.56,2,3570
59934740,14974475,334,1118.89,2,4103
48660705,12098941,105,875.07,6,3171
63717449,15718175,125,1153.59,1,4449
26646149,6585416,237,524.43,6,1714
49626059,12321983,215,933.85,2,3227
96398710,23305027,503,1727.42,6,7133
60003048,15400665,415,1127.32,4,4081
48612406,12429797,785,903.71,3,3142
40357050,9899048,248,732.87,2,2724
88396393,22210209,140,1583.07,3,6667
18608935,4465600,106,340.23,6,1133
59936381,14902672,275,1091.10,5,4104
24334876,5855834,121,443.78,1,1572
75282093,19373071,114,1374.62,2,5407
70104652,17694365,670,1275.42,3,4893
59340039,15165057,118,1073.52,1,4068
81563213,20362129,603,1511.01,5,5808
89905082,22232211,439,1646.32,12,6795
104354322,25554806,715,1903.63,5,8166
70737448,18254373,165,1327.89,6,4996
