2064695,367767,37,40.70,2,26,59.54,1528.92,699.75
42713441,10802587,129,762.73,0,2841,67.63,1479.85,655.56
100652051,24162537,667,1765.28,4,7540,70.18,1645.08,698.74
67494411,16697596,278,1233.00,3,4618,64.14,1568.91,639.5
47753853,11738469,168,859.56,3,3142,73.52,1417.78,1217.36
1986250,332125,40,38.75,2,22,67.72,1269.98,1089.42
82325136,19852478,185,1454.83,3,6071,67.33,1298.97,1220.35
27434695,6623959,122,496.13,4,1796,74.42,1467.77,1322.18
53928608,13787615,254,1001.87,5,3582,65.73,1409.73,1220.09
12897567,3164183,103,240.21,3,691,69.89,1341.57,1209.5
13998520,3516502,294,281.63,3,719,64.69,1269.44,1231.94
15250635,3814462,196,278.62,0,752,73.01,1413.58,1170.6
19790110,5014007,355,395.51,8,1154,66.03,1395.46,1282.2
5034003,1161433,63,102.84,3,164,73.58,1475.49,1318.61
79408497,19973281,528,1502.43,8,5643,73.04,1364.49,1128.95
58980012,14933318,319,1071.14,1,3955,69.86,1333.23,1247.93
33269027,8105013,173,633.45,4,2336,69.13,1386.69,1156.89
73782297,18306792,189,1373.23,1,5231,62.25,1362.26,1227.48
31375457,7558892,125,571.08,5,2215,73.64,1437.9,1176.57
80490991,20573080,394,1501.74,6,5727,68.7,1491.29,1288.02
61104017,15295281,147,1095.43,2,4188,74.08,1513.08,1212.77
33547638,8072027,115,611.79,2,2357,65.97,1366.01,1242.09
65290453,16268966,232,1201.44,1,4489,72.47,1480.76,1310.44
65661901,16333617,201,1196.13,3,4517,70.74,1419.97,1194.62
10367605,2554218,91,191.76,4,486,64.81,1291.55,1195.02
24294727,5883260,124,441.98,3,1555,74.28,1535.41,1210.51
24855691,5906031,157,454.62,0,1584,67.93,1340.58,1188.17
99240979,24046137,307,1774.71,4,7509,70.46,1273.21,1086.19
57839628,14744473,361,1087.61,10,3803,67.86,1328.37,1101.88
28886281,7108806,176,532.89,6,1898,67.88,1297.6,1239.2
68039036,17206393,249,1230.00,0,4700,61.79,1368.45,1250.53
40951559,10068964,213,780.95,8,2765,66.0,1506.92,1141.75
23260029,5610114,77,424.88,3,1402,75.0,1383.95,1093.62
70215368,18242394,291,1298.00,3,4895,65.29,1460.15,1204.73
35041892,8589674,117,664.75,3,2469,64.9,1539.82,1121.34
18283193,4395548,94,330.93,0,1110,72.32,1349.7,1171.92
21155997,5146541,125,383.55,3,1326,75.02,1402.91,1272.04
96026095,23343287,668,1765.48,6,7096,68.17,1388.76,1267.9
16010591,3928215,97,320.58,0,768,75.16,1356.26,1133.4
16319962,3975765,105,293.37,1,838,63.29,1336.14,1265.01
49986806,12659144,161,896.98,5,3260,63.73,1310.54,1225.02
88654013,21558376,204,1655.27,6,6665,68.69,1386.76,1245.41
