function_name,latency,arch
compose-post,99.42054748535156,RISCV
compose-post,98.94371032714844,RISCV
compose-post,101.32789611816406,RISCV
compose-post,99.42054748535156,RISCV
compose-post,97.2747802734375,RISCV
compose-post,97.2747802734375,RISCV
compose-post,97.03636169433594,RISCV
compose-post,98.94371032714844,RISCV
compose-post,97.99003601074219,RISCV
compose-post,99.89738464355469,RISCV
compose-post,102.04315185546875,RISCV
compose-post,100.85105895996094,RISCV
compose-post,99.18212890625,RISCV
compose-post,100.13580322265625,RISCV
compose-post,97.51319885253906,RISCV
compose-post,96.32110595703125,RISCV
compose-post,103.47366333007812,RISCV
compose-post,106.09626770019531,RISCV
compose-post,104.42733764648438,RISCV
compose-post,106.8115234375,RISCV
compose-post,105.38101196289062,RISCV
compose-post,110.14938354492188,RISCV
compose-post,103.23524475097656,RISCV
compose-post,104.9041748046875,RISCV
compose-post,103.95050048828125,RISCV
compose-post,106.09626770019531,RISCV
compose-post,102.28157043457031,RISCV
compose-post,105.61943054199219,RISCV
compose-post,101.80473327636719,RISCV
compose-post,99.89738464355469,RISCV
compose-post,100.61264038085938,RISCV
compose-post,98.70529174804688,RISCV
compose-post,100.61264038085938,RISCV
compose-post,103.47366333007812,RISCV
compose-post,98.94371032714844,RISCV
compose-post,99.65896606445312,RISCV
compose-post,99.65896606445312,RISCV
compose-post,100.37422180175781,RISCV
compose-post,97.99003601074219,RISCV
compose-post,97.03636169433594,RISCV
compose-post,97.99003601074219,RISCV
compose-post,99.18212890625,RISCV
compose-post,99.65896606445312,RISCV
compose-post,190.49644470214844,RISCV
compose-post,110.38780212402344,RISCV
compose-post,111.34147644042969,RISCV
compose-post,109.91096496582031,RISCV
compose-post,110.38780212402344,RISCV
compose-post,103.47366333007812,RISCV
compose-post,106.33468627929688,RISCV
compose-post,104.9041748046875,RISCV
compose-post,118.49403381347656,RISCV
compose-post,130.17654418945312,RISCV
compose-post,109.67254638671875,RISCV
compose-post,101.80473327636719,RISCV
compose-post,98.70529174804688,RISCV
compose-post,96.32110595703125,RISCV
compose-post,108.48045349121094,RISCV
compose-post,105.38101196289062,RISCV
compose-post,109.91096496582031,RISCV
compose-post,114.44091796875,RISCV
compose-post,111.34147644042969,RISCV
compose-post,108.7188720703125,RISCV
compose-post,106.8115234375,RISCV
compose-post,101.32789611816406,RISCV
compose-post,97.75161743164062,RISCV
compose-post,98.46687316894531,RISCV
compose-post,103.23524475097656,RISCV
compose-post,99.89738464355469,RISCV
compose-post,99.18212890625,RISCV
compose-post,101.56631469726562,RISCV
compose-post,101.56631469726562,RISCV
compose-post,98.46687316894531,RISCV
compose-post,200.0,RISCV
compose-post,99.18212890625,RISCV
compose-post,98.70529174804688,RISCV
compose-post,97.75161743164062,RISCV
compose-post,98.94371032714844,RISCV
compose-post,98.46687316894531,RISCV
compose-post,99.18212890625,RISCV
compose-post,102.04315185546875,RISCV
compose-post,100.61264038085938,RISCV
compose-post,99.65896606445312,RISCV
compose-post,99.42054748535156,RISCV
compose-post,99.65896606445312,RISCV
compose-post,98.46687316894531,RISCV
compose-post,95.60585021972656,RISCV
compose-post,98.94371032714844,RISCV
compose-post,99.18212890625,RISCV
compose-post,99.65896606445312,RISCV
compose-post,96.55952453613281,RISCV
compose-post,98.70529174804688,RISCV
compose-post,98.22845458984375,RISCV
compose-post,98.70529174804688,RISCV
compose-post,97.99003601074219,RISCV
compose-post,106.57310485839844,RISCV
compose-post,100.37422180175781,RISCV
compose-post,97.2747802734375,RISCV
compose-post,100.37422180175781,RISCV
compose-post,99.42054748535156,RISCV
compose-post,97.03636169433594,RISCV
compose-post,99.18212890625,RISCV
compose-post,101.0894775390625,RISCV
compose-post,98.70529174804688,RISCV
compose-post,98.46687316894531,RISCV
compose-post,100.13580322265625,RISCV
compose-post,97.2747802734375,RISCV
compose-post,101.56631469726562,RISCV
compose-post,99.65896606445312,RISCV
compose-post,95.84426879882812,RISCV
compose-post,98.46687316894531,RISCV
compose-post,98.70529174804688,RISCV
compose-post,97.99003601074219,RISCV
compose-post,98.94371032714844,RISCV
compose-post,99.65896606445312,RISCV
compose-post,96.08268737792969,RISCV
compose-post,98.70529174804688,RISCV
compose-post,96.55952453613281,RISCV
compose-post,100.13580322265625,RISCV
compose-post,98.70529174804688,RISCV
compose-post,98.94371032714844,RISCV
compose-post,97.99003601074219,RISCV
compose-post,96.79794311523438,RISCV
compose-post,98.22845458984375,RISCV
compose-post,111.57989501953125,RISCV
compose-post,110.38780212402344,RISCV
compose-post,108.95729064941406,RISCV
compose-post,124.69291687011719,RISCV
compose-post,111.57989501953125,RISCV
compose-post,200.0,RISCV
compose-post,105.61943054199219,RISCV
compose-post,107.76519775390625,RISCV
compose-post,117.30194091796875,RISCV
compose-post,110.626220703125,RISCV
compose-post,112.5335693359375,RISCV
compose-post,112.05673217773438,RISCV
compose-post,104.42733764648438,RISCV
compose-post,100.37422180175781,RISCV
compose-post,100.85105895996094,RISCV
compose-post,97.2747802734375,RISCV
compose-post,113.01040649414062,RISCV
compose-post,115.39459228515625,RISCV
compose-post,116.3482666015625,RISCV
compose-post,110.14938354492188,RISCV
compose-post,105.85784912109375,RISCV
compose-post,114.67933654785156,RISCV
compose-post,126.83868408203125,RISCV
compose-post,107.28836059570312,RISCV
compose-post,103.47366333007812,RISCV
compose-post,103.95050048828125,RISCV
compose-post,106.8115234375,RISCV
compose-post,200.0,RISCV
compose-post,108.48045349121094,RISCV
compose-post,107.28836059570312,RISCV
compose-post,118.97087097167969,RISCV
compose-post,105.61943054199219,RISCV
compose-post,98.94371032714844,RISCV
compose-post,101.0894775390625,RISCV
compose-post,109.67254638671875,RISCV
compose-post,116.10984802246094,RISCV
compose-post,109.43412780761719,RISCV
compose-post,124.21607971191406,RISCV
compose-post,110.626220703125,RISCV
compose-post,108.24203491210938,RISCV
compose-post,113.24882507324219,RISCV
compose-and-upload,158.3099365234375,X86
compose-and-upload,135.4217529296875,X86
compose-and-upload,130.8917999267578,X86
compose-and-upload,133.27598571777344,X86
compose-and-upload,132.3223114013672,X86
compose-and-upload,151.63421630859375,X86
compose-and-upload,211.0004425048828,X86
compose-and-upload,207.9010009765625,X86
compose-and-upload,134.94491577148438,X86
compose-and-upload,133.514404296875,X86
compose-and-upload,210.5236053466797,X86
compose-and-upload,137.80593872070312,X86
compose-and-upload,135.66017150878906,X86
compose-and-upload,133.99124145507812,X86
compose-and-upload,144.72007751464844,X86
compose-and-upload,135.66017150878906,X86
compose-and-upload,147.34268188476562,X86
compose-and-upload,134.2296600341797,X86
compose-and-upload,132.08389282226562,X86
compose-and-upload,135.89859008789062,X86
compose-and-upload,135.66017150878906,X86
compose-and-upload,216.2456512451172,X86
compose-and-upload,140.19012451171875,X86
compose-and-upload,134.7064971923828,X86
compose-and-upload,137.09068298339844,X86
compose-and-upload,136.85226440429688,X86
compose-and-upload,154.73365783691406,X86
compose-and-upload,155.6873321533203,X86
compose-and-upload,264.6446228027344,X86
compose-and-upload,142.3358917236328,X86
compose-and-upload,148.773193359375,X86
compose-and-upload,141.38221740722656,X86
compose-and-upload,244.37904357910156,X86
compose-and-upload,143.52798461914062,X86
compose-and-upload,205.03997802734375,X86
compose-and-upload,134.7064971923828,X86
compose-and-upload,129.22286987304688,X86
compose-and-upload,147.10426330566406,X86
compose-and-upload,148.53477478027344,X86
compose-and-upload,136.37542724609375,X86
compose-and-upload,146.62742614746094,X86
compose-and-upload,176.1913299560547,X86
compose-and-upload,143.0511474609375,X86
compose-and-upload,134.94491577148438,X86
compose-and-upload,144.48165893554688,X86
compose-and-upload,139.2364501953125,X86
compose-and-upload,142.81272888183594,X86
compose-and-upload,135.4217529296875,X86
compose-and-upload,146.8658447265625,X86
compose-and-upload,188.58909606933594,X86
compose-and-upload,169.0387725830078,X86
compose-and-upload,148.773193359375,X86
compose-and-upload,215.29197692871094,X86
compose-and-upload,141.62063598632812,X86
compose-and-upload,151.63421630859375,X86
compose-and-upload,136.85226440429688,X86
compose-and-upload,133.03756713867188,X86
compose-and-upload,168.32351684570312,X86
compose-and-upload,133.514404296875,X86
compose-and-upload,136.85226440429688,X86
compose-and-upload,133.514404296875,X86
compose-and-upload,130.4149627685547,X86
compose-and-upload,192.88063049316406,X86
compose-and-upload,133.514404296875,X86
compose-and-upload,133.27598571777344,X86
compose-and-upload,137.3291015625,X86
compose-and-upload,195.50323486328125,X86
compose-and-upload,279.6649932861328,X86
compose-and-upload,143.28956604003906,X86
compose-and-upload,180.4828643798828,X86
compose-and-upload,180.0060272216797,X86
compose-and-upload,160.69412231445312,X86
compose-and-upload,188.35067749023438,X86
compose-and-upload,141.62063598632812,X86
compose-and-upload,137.09068298339844,X86
compose-and-upload,192.6422119140625,X86
compose-and-upload,144.72007751464844,X86
compose-and-upload,138.99803161621094,X86
compose-and-upload,270.843505859375,X86
compose-and-upload,135.89859008789062,X86
compose-and-upload,136.85226440429688,X86
compose-and-upload,133.99124145507812,X86
compose-and-upload,131.13021850585938,X86
compose-and-upload,136.85226440429688,X86
compose-and-upload,159.5020294189453,X86
compose-and-upload,138.0443572998047,X86
compose-and-upload,151.3957977294922,X86
compose-and-upload,221.25244140625,X86
compose-and-upload,138.99803161621094,X86
compose-and-upload,232.45811462402344,X86
compose-and-upload,145.6737518310547,X86
compose-and-upload,197.88742065429688,X86
compose-and-upload,135.89859008789062,X86
compose-and-upload,145.19691467285156,X86
compose-and-upload,133.03756713867188,X86
compose-and-upload,137.3291015625,X86
compose-and-upload,154.01840209960938,X86
compose-and-upload,140.4285430908203,X86
compose-and-upload,237.94174194335938,X86
compose-and-upload,137.09068298339844,X86
compose-and-upload,134.94491577148438,X86
compose-and-upload,136.1370086669922,X86
compose-and-upload,180.0060272216797,X86
compose-and-upload,133.75282287597656,X86
compose-and-upload,130.17654418945312,X86
compose-and-upload,135.66017150878906,X86
compose-and-upload,232.21969604492188,X86
compose-and-upload,138.75961303710938,X86
compose-and-upload,237.94174194335938,X86
compose-and-upload,189.30435180664062,X86
compose-and-upload,138.0443572998047,X86
compose-and-upload,135.66017150878906,X86
compose-and-upload,135.66017150878906,X86
compose-and-upload,157.83309936523438,X86
compose-and-upload,346.89903259277344,X86
compose-and-upload,136.85226440429688,X86
compose-and-upload,181.9133758544922,X86
compose-and-upload,138.5211944580078,X86
compose-and-upload,154.25682067871094,X86
compose-and-upload,166.17774963378906,X86
compose-and-upload,133.514404296875,X86
compose-and-upload,185.48965454101562,X86
compose-and-upload,137.3291015625,X86
compose-and-upload,140.4285430908203,X86
compose-and-upload,133.27598571777344,X86
compose-and-upload,195.02639770507812,X86
compose-and-upload,136.6138458251953,X86
compose-and-upload,137.80593872070312,X86
compose-and-upload,271.08192443847656,X86
compose-and-upload,138.5211944580078,X86
compose-and-upload,155.44891357421875,X86
compose-and-upload,138.75961303710938,X86
compose-and-upload,135.4217529296875,X86
compose-and-upload,134.7064971923828,X86
compose-and-upload,176.42974853515625,X86
compose-and-upload,134.7064971923828,X86
compose-and-upload,169.7540283203125,X86
compose-and-upload,133.03756713867188,X86
compose-and-upload,134.2296600341797,X86
compose-and-upload,138.28277587890625,X86
compose-and-upload,131.84547424316406,X86
compose-and-upload,180.24444580078125,X86
compose-and-upload,133.514404296875,X86
compose-and-upload,144.72007751464844,X86
compose-and-upload,133.99124145507812,X86
compose-and-upload,147.5811004638672,X86
compose-and-upload,230.0739288330078,X86
compose-and-upload,138.0443572998047,X86
compose-and-upload,223.8750457763672,X86
compose-and-upload,208.6162567138672,X86
compose-and-upload,216.7224884033203,X86
compose-and-upload,144.00482177734375,X86
compose-and-upload,139.2364501953125,X86
compose-and-upload,137.3291015625,X86
compose-and-upload,143.28956604003906,X86
compose-and-upload,284.6717834472656,X86
compose-and-upload,137.56752014160156,X86
compose-and-upload,134.2296600341797,X86
compose-and-upload,142.09747314453125,X86
compose-and-upload,141.143798828125,X86
compose-and-upload,155.6873321533203,X86
compose-and-upload,151.8726348876953,X86
compose-and-upload,134.94491577148438,X86
compose-and-upload,217.67616271972656,X86
compose-and-upload,201.22528076171875,X86
compose-and-upload,137.09068298339844,X86
compose-and-upload,347.137451171875,X86
compose-and-upload,135.18333435058594,X86
compose-and-upload,139.47486877441406,X86
compose-and-upload,176.6681671142578,X86
compose-and-upload,156.402587890625,X86
compose-and-upload,258.44573974609375,X86
compose-and-upload,145.6737518310547,X86
compose-and-upload,223.1597900390625,X86
compose-and-upload,139.9517059326172,X86
compose-and-upload,200.03318786621094,X86
compose-and-upload,154.97207641601562,X86
compose-and-upload,138.0443572998047,X86
compose-and-upload,174.04556274414062,X86
compose-and-upload,145.43533325195312,X86
compose-and-upload,283.4796905517578,X86
compose-and-upload,151.8726348876953,X86
compose-and-upload,136.6138458251953,X86
compose-and-upload,156.64100646972656,X86
compose-and-upload,138.75961303710938,X86
compose-and-upload,141.143798828125,X86
compose-and-upload,141.143798828125,X86
compose-and-upload,142.09747314453125,X86
compose-and-upload,137.3291015625,X86
compose-and-upload,190.49644470214844,X86
compose-and-upload,137.09068298339844,X86
compose-and-upload,230.31234741210938,X86
compose-and-upload,132.56072998046875,X86
compose-and-upload,134.7064971923828,X86
compose-and-upload,128.9844512939453,X86
compose-and-upload,139.71328735351562,X86
compose-and-upload,132.3223114013672,X86
compose-and-upload,135.89859008789062,X86
compose-and-upload,146.1505889892578,X86
compose-and-upload,204.56314086914062,X86
compose-and-upload,137.09068298339844,X86
compose-and-upload,169.7540283203125,X86
compose-and-upload,141.8590545654297,X86
compose-and-upload,169.51560974121094,X86
compose-and-upload,138.99803161621094,X86
compose-and-upload,137.3291015625,X86
compose-and-upload,175.95291137695312,X86
compose-and-upload,168.5619354248047,X86
compose-and-upload,137.3291015625,X86
compose-and-upload,165.2240753173828,X86
compose-and-upload,804.1858673095703,X86
compose-and-upload,254.63104248046875,X86
compose-and-upload,146.8658447265625,X86
compose-and-upload,134.94491577148438,X86
compose-and-upload,137.80593872070312,X86
compose-and-upload,135.4217529296875,X86
compose-and-upload,128.9844512939453,X86
compose-and-upload,134.46807861328125,X86
compose-and-upload,133.27598571777344,X86
compose-and-upload,212.9077911376953,X86
compose-and-upload,137.56752014160156,X86
compose-and-upload,127.7923583984375,X86
compose-and-upload,138.28277587890625,X86
compose-and-upload,136.6138458251953,X86
compose-and-upload,133.03756713867188,X86
compose-and-upload,145.91217041015625,X86
compose-and-upload,133.03756713867188,X86
compose-and-upload,140.4285430908203,X86
compose-and-upload,148.53477478027344,X86
compose-and-upload,138.28277587890625,X86
compose-and-upload,235.3191375732422,X86
compose-and-upload,202.65579223632812,X86
compose-and-upload,168.80035400390625,X86
compose-and-upload,138.5211944580078,X86
compose-and-upload,131.13021850585938,X86
compose-and-upload,183.10546875,X86
compose-and-upload,251.53160095214844,X86
compose-and-upload,146.62742614746094,X86
compose-and-upload,136.6138458251953,X86
compose-and-upload,139.2364501953125,X86
compose-and-upload,255.82313537597656,X86
compose-and-upload,147.10426330566406,X86
compose-and-upload,134.46807861328125,X86
compose-and-upload,141.62063598632812,X86
compose-and-upload,135.4217529296875,X86
compose-and-upload,137.80593872070312,X86
compose-and-upload,133.75282287597656,X86
compose-and-upload,134.46807861328125,X86
compose-and-upload,134.2296600341797,X86
compose-and-upload,134.46807861328125,X86
compose-and-upload,135.4217529296875,X86
compose-and-upload,136.1370086669922,X86
compose-and-upload,210.76202392578125,X86
compose-and-upload,133.514404296875,X86
compose-and-upload,148.773193359375,X86
compose-and-upload,136.1370086669922,X86
compose-and-upload,178.0986785888672,X86
compose-and-upload,134.7064971923828,X86
compose-and-upload,143.7664031982422,X86
compose-and-upload,142.09747314453125,X86
compose-and-upload,177.14500427246094,X86
compose-and-upload,139.47486877441406,X86
compose-and-upload,134.7064971923828,X86
compose-and-upload,137.56752014160156,X86
compose-and-upload,137.3291015625,X86
compose-and-upload,254.8694610595703,X86
compose-and-upload,134.46807861328125,X86
compose-and-upload,131.36863708496094,X86
compose-and-upload,136.85226440429688,X86
compose-and-upload,136.6138458251953,X86
compose-and-upload,137.80593872070312,X86
compose-and-upload,136.37542724609375,X86
compose-and-upload,183.8207244873047,X86
compose-and-upload,144.00482177734375,X86
compose-and-upload,212.4309539794922,X86
compose-and-upload,175.47607421875,X86
compose-and-upload,145.6737518310547,X86
compose-and-upload,176.6681671142578,X86
compose-and-upload,136.85226440429688,X86
compose-and-upload,133.99124145507812,X86
compose-and-upload,186.2049102783203,X86
compose-and-upload,134.94491577148438,X86
compose-and-upload,154.01840209960938,X86
compose-and-upload,133.75282287597656,X86
compose-and-upload,149.25003051757812,X86
compose-and-upload,134.46807861328125,X86
compose-and-upload,174.52239990234375,X86
compose-and-upload,138.0443572998047,X86
compose-and-upload,135.66017150878906,X86
compose-and-upload,181.1981201171875,X86
compose-and-upload,211.95411682128906,X86
compose-and-upload,135.18333435058594,X86
compose-and-upload,133.99124145507812,X86
compose-and-upload,142.81272888183594,X86
compose-and-upload,136.1370086669922,X86
compose-and-upload,131.6070556640625,X86
compose-and-upload,129.93812561035156,X86
compose-and-upload,136.37542724609375,X86
compose-and-upload,133.27598571777344,X86
compose-and-upload,255.34629821777344,X86
compose-and-upload,136.85226440429688,X86
compose-and-upload,134.46807861328125,X86
compose-and-upload,142.57431030273438,X86
compose-and-upload,137.3291015625,X86
compose-and-upload,138.0443572998047,X86
compose-and-upload,144.00482177734375,X86
compose-and-upload,141.62063598632812,X86
compose-and-upload,187.6354217529297,X86
compose-and-upload,272.0355987548828,X86
compose-and-upload,136.6138458251953,X86
compose-and-upload,138.0443572998047,X86
compose-and-upload,135.18333435058594,X86
compose-and-upload,171.42295837402344,X86
compose-and-upload,129.93812561035156,X86
compose-and-upload,219.10667419433594,X86
compose-and-upload,134.46807861328125,X86
compose-and-upload,141.38221740722656,X86
compose-and-upload,214.8151397705078,X86
compose-and-upload,136.37542724609375,X86
compose-and-upload,140.90538024902344,X86
compose-and-upload,138.99803161621094,X86
compose-and-upload,134.94491577148438,X86
compose-and-upload,137.09068298339844,X86
compose-and-upload,145.19691467285156,X86
compose-and-upload,213.86146545410156,X86
compose-and-upload,135.18333435058594,X86
compose-and-upload,178.0986785888672,X86
compose-and-upload,143.52798461914062,X86
compose-and-upload,133.75282287597656,X86
compose-and-upload,146.1505889892578,X86
compose-and-upload,138.75961303710938,X86
compose-and-upload,135.18333435058594,X86
compose-and-upload,132.08389282226562,X86
compose-and-upload,133.99124145507812,X86
compose-and-upload,133.03756713867188,X86
compose-and-upload,139.71328735351562,X86
compose-and-upload,134.7064971923828,X86
compose-and-upload,138.0443572998047,X86
compose-and-upload,191.21170043945312,X86
compose-and-upload,173.5687255859375,X86
compose-and-upload,205.99365234375,X86
compose-and-upload,135.66017150878906,X86
compose-and-upload,134.46807861328125,X86
compose-and-upload,133.75282287597656,X86
compose-and-upload,157.5946807861328,X86
compose-and-upload,215.29197692871094,X86
compose-and-upload,175.23765563964844,X86
compose-and-upload,129.93812561035156,X86
compose-and-upload,148.29635620117188,X86
compose-and-upload,135.4217529296875,X86
compose-and-upload,135.66017150878906,X86
compose-and-upload,251.29318237304688,X86
compose-and-upload,141.8590545654297,X86
compose-and-upload,134.94491577148438,X86
compose-and-upload,332.5939178466797,X86
compose-and-upload,138.5211944580078,X86
compose-and-upload,142.57431030273438,X86
compose-and-upload,138.28277587890625,X86
compose-and-upload,137.56752014160156,X86
compose-and-upload,136.85226440429688,X86
compose-and-upload,136.37542724609375,X86
compose-and-upload,139.2364501953125,X86
compose-and-upload,137.80593872070312,X86
compose-and-upload,137.3291015625,X86
compose-and-upload,136.6138458251953,X86
compose-and-upload,138.0443572998047,X86
compose-and-upload,132.3223114013672,X86
compose-and-upload,220.77560424804688,X86
compose-and-upload,136.6138458251953,X86
compose-and-upload,158.07151794433594,X86
compose-and-upload,132.7991485595703,X86
compose-and-upload,151.63421630859375,X86
compose-and-upload,135.4217529296875,X86
compose-and-upload,136.6138458251953,X86
compose-and-upload,133.99124145507812,X86
compose-and-upload,201.4636993408203,X86
compose-and-upload,134.46807861328125,X86
compose-and-upload,136.37542724609375,X86
compose-and-upload,141.38221740722656,X86
compose-and-upload,141.143798828125,X86
compose-and-upload,136.85226440429688,X86
compose-and-upload,139.71328735351562,X86
compose-and-upload,176.6681671142578,X86
compose-and-upload,141.8590545654297,X86
compose-and-upload,137.3291015625,X86
compose-and-upload,133.75282287597656,X86
compose-and-upload,137.80593872070312,X86
compose-and-upload,133.27598571777344,X86
compose-and-upload,155.2104949951172,X86
compose-and-upload,136.1370086669922,X86
compose-and-upload,211.7156982421875,X86
compose-and-upload,138.0443572998047,X86
compose-and-upload,138.28277587890625,X86
compose-and-upload,136.85226440429688,X86
compose-and-upload,135.18333435058594,X86
compose-and-upload,159.0251922607422,X86
compose-and-upload,138.99803161621094,X86
compose-and-upload,190.0196075439453,X86
compose-and-upload,133.27598571777344,X86
compose-and-upload,137.56752014160156,X86
compose-and-upload,140.4285430908203,X86
compose-and-upload,148.773193359375,X86
compose-and-upload,134.94491577148438,X86
compose-and-upload,145.43533325195312,X86
compose-and-upload,136.6138458251953,X86
compose-and-upload,145.19691467285156,X86
compose-and-upload,194.07272338867188,X86
compose-and-upload,140.19012451171875,X86
compose-and-upload,141.8590545654297,X86
compose-and-upload,195.7416534423828,X86
compose-and-upload,135.89859008789062,X86
compose-and-upload,239.84909057617188,X86
compose-and-upload,139.2364501953125,X86
compose-and-upload,138.28277587890625,X86
compose-and-upload,189.30435180664062,X86
compose-and-upload,137.3291015625,X86
compose-and-upload,143.52798461914062,X86
compose-and-upload,140.90538024902344,X86
compose-and-upload,254.63104248046875,X86
compose-and-upload,173.80714416503906,X86
compose-and-upload,135.4217529296875,X86
compose-and-upload,138.5211944580078,X86
compose-and-upload,134.7064971923828,X86
compose-and-upload,290.6322479248047,X86
compose-and-upload,134.2296600341797,X86
compose-and-upload,184.2975616455078,X86
compose-and-upload,134.7064971923828,X86
compose-and-upload,182.3902130126953,X86
compose-and-upload,238.4185791015625,X86
compose-and-upload,136.37542724609375,X86
compose-and-upload,180.0060272216797,X86
compose-and-upload,175.71449279785156,X86
compose-and-upload,207.1857452392578,X86
compose-and-upload,138.0443572998047,X86
compose-and-upload,519.2756652832031,X86
compose-and-upload,135.4217529296875,X86
compose-and-upload,135.18333435058594,X86
compose-and-upload,139.47486877441406,X86
compose-and-upload,177.14500427246094,X86
compose-and-upload,132.7991485595703,X86
compose-and-upload,151.3957977294922,X86
compose-and-upload,133.514404296875,X86
compose-and-upload,133.03756713867188,X86
compose-and-upload,137.80593872070312,X86
compose-and-upload,139.47486877441406,X86
compose-and-upload,133.75282287597656,X86
compose-and-upload,135.89859008789062,X86
compose-and-upload,170.9461212158203,X86
compose-and-upload,133.75282287597656,X86
compose-and-upload,174.52239990234375,X86
compose-and-upload,129.46128845214844,X86
compose-and-upload,137.56752014160156,X86
compose-and-upload,129.69970703125,X86
compose-and-upload,143.0511474609375,X86
compose-and-upload,134.94491577148438,X86
compose-and-upload,143.0511474609375,X86
compose-and-upload,132.08389282226562,X86
compose-and-upload,151.63421630859375,X86
compose-and-upload,135.89859008789062,X86
compose-and-upload,159.74044799804688,X86
compose-and-upload,201.4636993408203,X86
compose-and-upload,201.94053649902344,X86
compose-and-upload,145.43533325195312,X86
compose-and-upload,191.4501190185547,X86
compose-and-upload,292.3011779785156,X86
compose-and-upload,135.18333435058594,X86
compose-and-upload,136.85226440429688,X86
compose-and-upload,139.9517059326172,X86
compose-and-upload,253.6773681640625,X86
compose-and-upload,133.75282287597656,X86
compose-and-upload,134.46807861328125,X86
compose-and-upload,133.03756713867188,X86
compose-and-upload,140.66696166992188,X86
compose-and-upload,134.2296600341797,X86
compose-and-upload,247.71690368652344,X86
compose-and-upload,178.33709716796875,X86
compose-and-upload,180.0060272216797,X86
compose-and-upload,135.18333435058594,X86
compose-and-upload,138.28277587890625,X86
compose-and-upload,138.5211944580078,X86
compose-and-upload,217.437744140625,X86
compose-and-upload,185.96649169921875,X86
compose-and-upload,697.3743438720703,X86
compose-and-upload,195.02639770507812,X86
compose-and-upload,152.587890625,X86
compose-and-upload,138.28277587890625,X86
compose-and-upload,246.28639221191406,X86
compose-and-upload,134.2296600341797,X86
compose-and-upload,149.72686767578125,X86
compose-and-upload,135.18333435058594,X86
compose-and-upload,145.43533325195312,X86
compose-and-upload,135.4217529296875,X86
compose-and-upload,151.8726348876953,X86
compose-and-upload,177.62184143066406,X86
compose-and-upload,198.3642578125,X86
compose-and-upload,140.66696166992188,X86
compose-and-upload,179.52919006347656,X86
compose-and-upload,134.2296600341797,X86
compose-and-upload,188.58909606933594,X86
compose-and-upload,133.514404296875,X86
compose-and-upload,826.5972137451172,RISCV
compose-and-upload,682.5923919677734,RISCV
compose-and-upload,676.8703460693359,RISCV
compose-and-upload,658.9889526367188,RISCV
compose-and-upload,663.2804870605469,RISCV
compose-and-upload,655.6510925292969,RISCV
compose-and-upload,660.8963012695312,RISCV
compose-and-upload,655.6510925292969,RISCV
compose-and-upload,669.9562072753906,RISCV
compose-and-upload,658.5121154785156,RISCV
compose-and-upload,658.0352783203125,RISCV
compose-and-upload,661.6115570068359,RISCV
compose-and-upload,655.6510925292969,RISCV
compose-and-upload,662.0883941650391,RISCV
compose-and-upload,654.4589996337891,RISCV
compose-and-upload,663.5189056396484,RISCV
compose-and-upload,653.9821624755859,RISCV
compose-and-upload,664.2341613769531,RISCV
compose-and-upload,659.2273712158203,RISCV
compose-and-upload,667.8104400634766,RISCV
compose-and-upload,730.9913635253906,RISCV
compose-and-upload,654.9358367919922,RISCV
compose-and-upload,654.2205810546875,RISCV
compose-and-upload,659.2273712158203,RISCV
compose-and-upload,648.0216979980469,RISCV
compose-and-upload,655.8895111083984,RISCV
compose-and-upload,659.942626953125,RISCV
compose-and-upload,660.1810455322266,RISCV
compose-and-upload,652.0748138427734,RISCV
compose-and-upload,656.1279296875,RISCV
compose-and-upload,654.4589996337891,RISCV
compose-and-upload,929.3556213378906,RISCV
compose-and-upload,661.8499755859375,RISCV
compose-and-upload,804.901123046875,RISCV
compose-and-upload,679.9697875976562,RISCV
compose-and-upload,735.9981536865234,RISCV
compose-and-upload,659.7042083740234,RISCV
compose-and-upload,660.8963012695312,RISCV
compose-and-upload,1217.8421020507812,RISCV
compose-and-upload,659.4657897949219,RISCV
compose-and-upload,654.2205810546875,RISCV
compose-and-upload,668.5256958007812,RISCV
compose-and-upload,866.1746978759766,RISCV
compose-and-upload,667.572021484375,RISCV
compose-and-upload,654.2205810546875,RISCV
compose-and-upload,664.9494171142578,RISCV
compose-and-upload,1183.5098266601562,RISCV
compose-and-upload,741.2433624267578,RISCV
compose-and-upload,659.2273712158203,RISCV
compose-and-upload,658.5121154785156,RISCV
compose-and-upload,652.0748138427734,RISCV
compose-and-upload,665.9030914306641,RISCV
compose-and-upload,656.6047668457031,RISCV
compose-and-upload,656.6047668457031,RISCV
compose-and-upload,655.8895111083984,RISCV
compose-and-upload,659.2273712158203,RISCV
compose-and-upload,655.4126739501953,RISCV
compose-and-upload,662.3268127441406,RISCV
compose-and-upload,653.0284881591797,RISCV
compose-and-upload,660.4194641113281,RISCV
compose-and-upload,669.7177886962891,RISCV
compose-and-upload,756.9789886474609,RISCV
compose-and-upload,666.1415100097656,RISCV
compose-and-upload,753.8795471191406,RISCV
compose-and-upload,657.5584411621094,RISCV
compose-and-upload,672.3403930664062,RISCV
compose-and-upload,740.5281066894531,RISCV
compose-and-upload,672.1019744873047,RISCV
compose-and-upload,673.5324859619141,RISCV
compose-and-upload,742.4354553222656,RISCV
compose-and-upload,669.9562072753906,RISCV
compose-and-upload,665.9030914306641,RISCV
compose-and-upload,652.7900695800781,RISCV
compose-and-upload,660.8963012695312,RISCV
compose-and-upload,655.8895111083984,RISCV
