101989 1703576264.939548 <... futex resumed> ) = 1 <0.000107>
101992 1703576264.939593 <... futex resumed> ) = 0 <0.000299>
101992 1703576264.939614 futex(0xc000080148, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101994 1703576264.939632 <... futex resumed> ) = 0 <0.020944>
101992 1703576264.939640 <... futex resumed> ) = 1 <0.000020>
101994 1703576264.940399 mmap(NULL, 262144, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0 <unfinished ...>
101993 1703576264.940490 futex(0xc000044948, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101994 1703576264.940532 <... mmap resumed> ) = 0x7f45e19b8000 <0.000086>
101991 1703576264.940569 <... nanosleep resumed> NULL) = 0 <0.001058>
101994 1703576264.940680 futex(0xc000044948, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101991 1703576264.940695 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101989 1703576264.940716 nanosleep({tv_sec=0, tv_nsec=3000},  <unfinished ...>
101993 1703576264.940839 <... futex resumed> ) = -1 EAGAIN (Resource temporarily unavailable) <0.000334>
101994 1703576264.940884 <... futex resumed> ) = 0 <0.000195>
101989 1703576264.940920 <... nanosleep resumed> NULL) = 0 <0.000194>
101994 1703576264.942012 futex(0xc000080148, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101993 1703576264.942086 futex(0xc000044948, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101992 1703576264.942140 futex(0xc000080148, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101991 1703576264.942236 <... nanosleep resumed> NULL) = 0 <0.001514>
101994 1703576264.942312 <... futex resumed> ) = -1 EAGAIN (Resource temporarily unavailable) <0.000233>
101992 1703576264.942333 <... futex resumed> ) = 0 <0.000183>
101994 1703576264.942376 nanosleep({tv_sec=0, tv_nsec=3000},  <unfinished ...>
101991 1703576264.942434 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101989 1703576264.942457 futex(0x5656e8, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101994 1703576264.943235 <... nanosleep resumed> NULL) = 0 <0.000829>
101991 1703576264.943319 <... nanosleep resumed> NULL) = 0 <0.000867>
101991 1703576264.943343 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101994 1703576264.943546 futex(0xc000044948, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101991 1703576264.943631 <... nanosleep resumed> NULL) = 0 <0.000268>
101994 1703576264.943796 <... futex resumed> ) = 1 <0.000196>
101993 1703576264.943840 <... futex resumed> ) = 0 <0.001728>
101991 1703576264.943876 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101993 1703576264.944055 futex(0x5656e8, FUTEX_WAKE_PRIVATE, 1) = 1 <0.000103>
101994 1703576264.945389 futex(0xc000080148, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101993 1703576264.945452 futex(0xc000044948, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101991 1703576264.945526 <... nanosleep resumed> NULL) = 0 <0.001631>
101991 1703576264.945732 nanosleep({tv_sec=0, tv_nsec=20000}, NULL) = 0 <0.000327>
101991 1703576264.946375 nanosleep({tv_sec=0, tv_nsec=20000}, NULL) = 0 <0.000894>
101991 1703576264.947493 nanosleep({tv_sec=0, tv_nsec=20000}, NULL) = 0 <0.000276>
101991 1703576264.947984 nanosleep({tv_sec=0, tv_nsec=20000}, NULL) = 0 <0.000821>
101991 1703576264.948986 nanosleep({tv_sec=0, tv_nsec=20000}, NULL) = 0 <0.001343>
101991 1703576264.950477 nanosleep({tv_sec=0, tv_nsec=20000}, NULL) = 0 <0.000899>
101991 1703576264.951541 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101989 1703576264.951782 <... futex resumed> ) = 0 <0.009310>
101989 1703576264.951990 futex(0xc000044948, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101993 1703576264.952210 <... futex resumed> ) = 0 <0.006746>
101989 1703576264.952228 <... futex resumed> ) = 1 <0.000225>
101991 1703576264.952438 <... nanosleep resumed> NULL) = 0 <0.000869>
101991 1703576264.952548 nanosleep({tv_sec=0, tv_nsec=20000}, NULL) = 0 <0.000814>
101991 1703576264.953501 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101992 1703576264.954248 futex(0xc000044548, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101991 1703576264.954322 <... nanosleep resumed> NULL) = 0 <0.000802>
101991 1703576264.954423 nanosleep({tv_sec=0, tv_nsec=20000}, NULL) = 0 <0.000997>
101991 1703576264.955596 nanosleep({tv_sec=0, tv_nsec=20000}, NULL) = 0 <0.000806>
101991 1703576264.956630 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101993 1703576264.956710 futex(0xc000044548, FUTEX_WAKE_PRIVATE, 1) = 1 <0.000172>
101992 1703576264.956959 <... futex resumed> ) = 0 <0.002683>
101991 1703576264.956996 <... nanosleep resumed> NULL) = 0 <0.000342>
101992 1703576264.957217 futex(0xc000080148, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101994 1703576264.957408 <... futex resumed> ) = 0 <0.011990>
101992 1703576264.957436 <... futex resumed> ) = 1 <0.000174>
101994 1703576264.958070 futex(0xc000080148, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101993 1703576264.958147 futex(0xc000044948, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101992 1703576264.958159 futex(0xc000080148, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101991 1703576264.958189 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101989 1703576264.958207 futex(0x5656e8, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101994 1703576264.958889 <... futex resumed> ) = -1 EAGAIN (Resource temporarily unavailable) <0.000764>
101992 1703576264.958983 <... futex resumed> ) = 0 <0.000817>
101994 1703576264.959634 nanosleep({tv_sec=0, tv_nsec=3000},  <unfinished ...>
101991 1703576264.959758 <... nanosleep resumed> NULL) = 0 <0.001553>
101991 1703576264.959790 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101994 1703576264.960456 <... nanosleep resumed> NULL) = 0 <0.000744>
101991 1703576264.960537 <... nanosleep resumed> NULL) = 0 <0.000735>
101994 1703576264.960604 futex(0xc000044948, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101991 1703576264.960659 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101994 1703576264.960756 <... futex resumed> ) = 1 <0.000139>
101993 1703576264.960796 <... futex resumed> ) = 0 <0.002639>
101993 1703576264.960823 futex(0x5656e8, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101991 1703576264.960834 <... nanosleep resumed> NULL) = 0 <0.000154>
101993 1703576264.960877 <... futex resumed> ) = 1 <0.000045>
101993 1703576264.962092 futex(0xc000044948, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101994 1703576264.962167 futex(0xc000080148, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101991 1703576264.962179 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101989 1703576264.962193 <... futex resumed> ) = 0 <0.003980>
101991 1703576264.962460 <... nanosleep resumed> NULL) = 0 <0.000264>
101989 1703576264.962546 futex(0x5656e8, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101992 1703576264.962562 futex(0x5656e8, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101991 1703576264.962597 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101992 1703576264.962643 <... futex resumed> ) = 0 <0.000074>
101989 1703576264.962679 <... futex resumed> ) = -1 EAGAIN (Resource temporarily unavailable) <0.000121>
101989 1703576264.962784 nanosleep({tv_sec=0, tv_nsec=3000},  <unfinished ...>
101991 1703576264.963692 <... nanosleep resumed> NULL) = 0 <0.001071>
101991 1703576264.963996 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101989 1703576264.964278 <... nanosleep resumed> NULL) = 0 <0.001431>
101989 1703576264.964361 futex(0xc000080148, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101994 1703576264.964626 <... futex resumed> ) = 0 <0.002444>
101991 1703576264.964732 <... nanosleep resumed> NULL) = 0 <0.000668>
101989 1703576264.964750 <... futex resumed> ) = 1 <0.000375>
101991 1703576264.964785 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101994 1703576264.964810 futex(0xc000044948, FUTEX_WAKE_PRIVATE, 1) = 1 <0.000082>
101993 1703576264.964938 <... futex resumed> ) = 0 <0.002801>
101994 1703576264.965957 futex(0x5656e8, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101993 1703576264.966026 futex(0xc000044948, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101992 1703576264.966039 nanosleep({tv_sec=0, tv_nsec=3000},  <unfinished ...>
101994 1703576264.966079 <... futex resumed> ) = 0 <0.000079>
101991 1703576264.966115 <... nanosleep resumed> NULL) = 0 <0.001312>
101989 1703576264.966127 futex(0x5656e8, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101991 1703576264.966159 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101992 1703576264.966221 <... nanosleep resumed> NULL) = 0 <0.000169>
101989 1703576264.966257 <... futex resumed> ) = -1 EAGAIN (Resource temporarily unavailable) <0.000123>
101994 1703576264.966437 futex(0xc000080148, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101991 1703576264.966709 <... nanosleep resumed> NULL) = 0 <0.000534>
101991 1703576264.966956 nanosleep({tv_sec=0, tv_nsec=20000}, NULL) = 0 <0.001135>
101991 1703576264.968381 nanosleep({tv_sec=0, tv_nsec=20000}, NULL) = 0 <0.000822>
101991 1703576264.969513 nanosleep({tv_sec=0, tv_nsec=20000}, NULL) = 0 <0.001125>
101991 1703576264.970981 nanosleep({tv_sec=0, tv_nsec=20000}, NULL) = 0 <0.000694>
101991 1703576264.971970 nanosleep({tv_sec=0, tv_nsec=20000}, NULL) = 0 <0.000896>
101991 1703576264.974255 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101992 1703576264.975013 futex(0xc000080148, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101991 1703576264.975193 <... nanosleep resumed> NULL) = 0 <0.000872>
101994 1703576264.975438 <... futex resumed> ) = 0 <0.008938>
101992 1703576264.975495 <... futex resumed> ) = 1 <0.000418>
101991 1703576264.975559 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101994 1703576264.975607 futex(0xc000044948, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101989 1703576264.975890 futex(0x5656e8, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101992 1703576264.976179 futex(0xc000044548, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101994 1703576264.976222 <... futex resumed> ) = 1 <0.000604>
101993 1703576264.976303 <... futex resumed> ) = 0 <0.010266>
101991 1703576264.976341 <... nanosleep resumed> NULL) = 0 <0.000762>
101993 1703576264.976399 futex(0xc000044948, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101991 1703576264.976414 nanosleep({tv_sec=0, tv_nsec=20000}, NULL) = 0 <0.000471>
101994 1703576264.977177 futex(0xc000044948, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101991 1703576264.977213 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101994 1703576264.977295 <... futex resumed> ) = 1 <0.000087>
101993 1703576264.977343 <... futex resumed> ) = 0 <0.000936>
101994 1703576264.977486 futex(0xc000044948, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101993 1703576264.977503 futex(0xc000044948, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101994 1703576264.977541 <... futex resumed> ) = 0 <0.000040>
101991 1703576264.977577 <... nanosleep resumed> NULL) = 0 <0.000346>
101993 1703576264.977636 <... futex resumed> ) = -1 EAGAIN (Resource temporarily unavailable) <0.000126>
101991 1703576264.977678 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101993 1703576264.977907 futex(0xc000044548, FUTEX_WAKE_PRIVATE, 1) = 1 <0.000183>
101991 1703576264.978196 <... nanosleep resumed> NULL) = 0 <0.000504>
101991 1703576264.978221 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101992 1703576264.978514 <... futex resumed> ) = 0 <0.002316>
101991 1703576264.978574 <... nanosleep resumed> NULL) = 0 <0.000337>
101991 1703576264.978599 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101992 1703576264.978838 futex(0x5656e8, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101991 1703576264.978871 <... nanosleep resumed> NULL) = 0 <0.000255>
101991 1703576264.978893 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101992 1703576264.978926 <... futex resumed> ) = 1 <0.000059>
101989 1703576264.978965 <... futex resumed> ) = 0 <0.003054>
101991 1703576264.979013 <... nanosleep resumed> NULL) = 0 <0.000103>
101991 1703576264.979030 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101994 1703576264.980083 futex(0xc000080148, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101993 1703576264.980141 futex(0xc000044948, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101991 1703576264.980178 <... nanosleep resumed> NULL) = 0 <0.001137>
101989 1703576264.980192 futex(0x5656e8, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101991 1703576264.980430 nanosleep({tv_sec=0, tv_nsec=20000},  <unfinished ...>
101992 1703576264.980788 futex(0x5656e8, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101989 1703576264.980875 <... futex resumed> ) = -1 EAGAIN (Resource temporarily unavailable) <0.000676>
101992 1703576264.981082 <... futex resumed> ) = 0 <0.000231>
101989 1703576264.981168 nanosleep({tv_sec=0, tv_nsec=3000},  <unfinished ...>
101991 1703576264.981539 <... nanosleep resumed> NULL) = 0 <0.001041>
101989 1703576264.981630 <... nanosleep resumed> NULL) = 0 <0.000440>
101991 1703576264.981689 nanosleep({tv_sec=0, tv_nsec=40000},  <unfinished ...>
101989 1703576264.981873 futex(0xc000080148, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101994 1703576264.982099 <... futex resumed> ) = 0 <0.001963>
101989 1703576264.982137 <... futex resumed> ) = 1 <0.000217>
101991 1703576264.982458 <... nanosleep resumed> NULL) = 0 <0.000747>
101991 1703576264.982659 nanosleep({tv_sec=0, tv_nsec=80000}, NULL) = 0 <0.000769>
101991 1703576264.983652 nanosleep({tv_sec=0, tv_nsec=160000},  <unfinished ...>
101994 1703576264.984519 futex(0xc000080148, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101992 1703576264.984577 futex(0xc000080148, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101991 1703576264.984590 <... nanosleep resumed> NULL) = 0 <0.000918>
101989 1703576264.984669 futex(0x5656e8, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101994 1703576264.985380 <... futex resumed> ) = -1 EAGAIN (Resource temporarily unavailable) <0.000828>
101992 1703576264.985586 <... futex resumed> ) = 0 <0.000998>
101991 1703576264.985600 nanosleep({tv_sec=0, tv_nsec=320000},  <unfinished ...>
101994 1703576264.986109 nanosleep({tv_sec=0, tv_nsec=3000},  <unfinished ...>
101991 1703576264.987073 <... nanosleep resumed> NULL) = 0 <0.001451>
101991 1703576264.987365 nanosleep({tv_sec=0, tv_nsec=640000}, NULL) = 0 <0.001369>
101991 1703576264.989678 nanosleep({tv_sec=0, tv_nsec=1280000},  <unfinished ...>
101994 1703576264.990757 <... nanosleep resumed> NULL) = 0 <0.004577>
101994 1703576264.990896 futex(0x5656e8, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101992 1703576264.991011 futex(0xc000044548, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101994 1703576264.991273 <... futex resumed> ) = 1 <0.000358>
101989 1703576264.991361 <... futex resumed> ) = 0 <0.006680>
101989 1703576264.991644 futex(0x5656e8, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101991 1703576264.991961 <... nanosleep resumed> NULL) = 0 <0.002245>
101994 1703576264.992226 futex(0x5656e8, FUTEX_WAKE_PRIVATE, 1) = 1 <0.000753>
101991 1703576264.993051 nanosleep({tv_sec=0, tv_nsec=2560000},  <unfinished ...>
101989 1703576264.993099 <... futex resumed> ) = 0 <0.001361>
101989 1703576264.993287 futex(0xc000044548, FUTEX_WAKE_PRIVATE, 1) = 1 <0.000180>
101991 1703576264.996219 <... nanosleep resumed> NULL) = 0 <0.003140>
101989 1703576264.996307 futex(0x5656e8, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101991 1703576264.996380 nanosleep({tv_sec=0, tv_nsec=5120000},  <unfinished ...>
101992 1703576264.996563 <... futex resumed> ) = 0 <0.005517>
101992 1703576264.998881 futex(0x5656e8, FUTEX_WAKE_PRIVATE, 1) = 1 <0.000274>
101989 1703576264.999304 <... futex resumed> ) = 0 <0.002982>
101994 1703576265.000365 futex(0xc000080148, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101991 1703576265.001751 <... nanosleep resumed> NULL) = 0 <0.005314>
101991 1703576265.001823 nanosleep({tv_sec=0, tv_nsec=10000000}, NULL) = 0 <0.010235>
101991 1703576265.012163 nanosleep({tv_sec=0, tv_nsec=10000000},  <unfinished ...>
101989 1703576265.012520 futex(0xc000080148, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101994 1703576265.012831 <... futex resumed> ) = 0 <0.012426>
101989 1703576265.012914 <... futex resumed> ) = 1 <0.000337>
101994 1703576265.013131 futex(0xc000044948, FUTEX_WAKE_PRIVATE, 1) = 1 <0.000775>
101993 1703576265.014077 <... futex resumed> ) = 0 <0.033925>
101993 1703576265.014108 futex(0xc000044948, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101989 1703576265.014125 futex(0x5656e8, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101992 1703576265.014505 futex(0xc000044548, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101994 1703576265.014863 futex(0xc000044548, FUTEX_WAKE_PRIVATE, 1) = 1 <0.000289>
101992 1703576265.015296 <... futex resumed> ) = 0 <0.000731>
101992 1703576265.015579 futex(0xc000044948, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101993 1703576265.015910 <... futex resumed> ) = 0 <0.001787>
101992 1703576265.015974 <... futex resumed> ) = 1 <0.000337>
101993 1703576265.016220 futex(0x5656e8, FUTEX_WAKE_PRIVATE, 1) = 1 <0.000059>
101989 1703576265.016378 <... futex resumed> ) = 0 <0.002246>
101994 1703576265.017696 futex(0xc000080148, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101992 1703576265.017757 futex(0xc000044548, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101989 1703576265.021640 futex(0xc000080148, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101994 1703576265.022221 <... futex resumed> ) = 0 <0.004492>
101989 1703576265.022319 <... futex resumed> ) = 1 <0.000620>
101991 1703576265.022605 <... nanosleep resumed> NULL) = 0 <0.010413>
101994 1703576265.022750 futex(0xc000044548, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101991 1703576265.022770 nanosleep({tv_sec=0, tv_nsec=10000000},  <unfinished ...>
101994 1703576265.022983 <... futex resumed> ) = 1 <0.000217>
101993 1703576265.023030 futex(0xc000044948, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101992 1703576265.023081 <... futex resumed> ) = 0 <0.005315>
101989 1703576265.023181 futex(0x5656e8, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101992 1703576265.032948 futex(0x5656e8, FUTEX_WAKE_PRIVATE, 1) = 1 <0.000046>
101994 1703576265.037177 futex(0xc000080148, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101991 1703576265.037262 <... nanosleep resumed> NULL) = 0 <0.014471>
101991 1703576265.037425 nanosleep({tv_sec=0, tv_nsec=10000000},  <unfinished ...>
101989 1703576265.037463 <... futex resumed> ) = 0 <0.014271>
101989 1703576265.038268 futex(0xc000080148, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101992 1703576265.038358 futex(0xc000044548, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101994 1703576265.038510 <... futex resumed> ) = 0 <0.001254>
101989 1703576265.038527 <... futex resumed> ) = 1 <0.000200>
101994 1703576265.038583 futex(0xc000080148, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101989 1703576265.039328 futex(0xc000080148, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101994 1703576265.039524 <... futex resumed> ) = 0 <0.000928>
101989 1703576265.039544 <... futex resumed> ) = 1 <0.000156>
101994 1703576265.039592 nanosleep({tv_sec=0, tv_nsec=3000}, NULL) = 0 <0.001139>
101994 1703576265.041028 futex(0xc000044548, FUTEX_WAKE_PRIVATE, 1) = 1 <0.000153>
101992 1703576265.041235 <... futex resumed> ) = 0 <0.002866>
101992 1703576265.041340 futex(0xc000044948, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101994 1703576265.042821 futex(0xc000080148, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101993 1703576265.042912 <... futex resumed> ) = 0 <0.019857>
101992 1703576265.042949 <... futex resumed> ) = 1 <0.001596>
101993 1703576265.043153 futex(0xc000044948, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101989 1703576265.043252 futex(0x5656e8, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101992 1703576265.043574 futex(0x5656e8, FUTEX_WAKE_PRIVATE, 1) = 1 <0.000290>
101989 1703576265.043970 <... futex resumed> ) = 0 <0.000707>
101989 1703576265.044152 nanosleep({tv_sec=0, tv_nsec=3000}, NULL) = 0 <0.000292>
101989 1703576265.044807 futex(0xc000044948, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101993 1703576265.044934 <... futex resumed> ) = 0 <0.001692>
101989 1703576265.044988 <... futex resumed> ) = 1 <0.000146>
101993 1703576265.045004 futex(0xc000080148, FUTEX_WAKE_PRIVATE, 1) = 1 <0.000044>
101992 1703576265.046895 futex(0xc000044548, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101989 1703576265.047315 futex(0x5656e8, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101994 1703576265.048624 <... futex resumed> ) = 0 <0.005741>
101991 1703576265.048732 <... nanosleep resumed> NULL) = 0 <0.011276>
101994 1703576265.048827 futex(0x5656e8, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101991 1703576265.048869 nanosleep({tv_sec=0, tv_nsec=10000000},  <unfinished ...>
101994 1703576265.048941 <... futex resumed> ) = 1 <0.000099>
101989 1703576265.049152 <... futex resumed> ) = 0 <0.001770>
101989 1703576265.049423 futex(0xc000044548, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101992 1703576265.049511 <... futex resumed> ) = 0 <0.002556>
101989 1703576265.049527 <... futex resumed> ) = 1 <0.000080>
101994 1703576265.050270 futex(0xc000080148, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101992 1703576265.050345 futex(0xc000044548, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101989 1703576265.050359 futex(0x5656e8, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
101993 1703576265.050561 futex(0xc000044548, FUTEX_WAKE_PRIVATE, 1) = 1 <0.001558>
101992 1703576265.052248 <... futex resumed> ) = 0 <0.001892>
101992 1703576265.053217 futex(0x5656e8, FUTEX_WAKE_PRIVATE, 1) = 1 <0.000407>
101989 1703576265.053767 <... futex resumed> ) = 0 <0.003401>
101989 1703576265.054101 futex(0xc000080148, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
101994 1703576265.054440 <... futex resumed> ) = 0 <0.004117>
101989 1703576265.054504 <... futex resumed> ) = 1 <0.000379>
101994 1703576265.055571 futex(0x5656e8, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
