61878,6,10.76,13,17,1982554,67.0,51.24083824266742,6638.756675623132,564.7580264624244
60597,3,9.81,12,16,1985776,67.0,64.6569168384209,6079.593891223046,479.2052533206495
59536,9,9.12,12,13,1969502,67.0,73.92949055527461,6657.5147860185225,535.6610911790966
57959,5,9.73,13,13,1939347,67.0,67.53784421163286,6617.110560693781,551.1693281381278
56483,9,9.17,12,11,1922146,67.0,54.15918816521016,6444.399256955461,560.7309548894995
58855,5,10.18,15,15,1957600,67.0,50.87902314828198,6712.979955211113,559.5675961413054
58391,4,11.22,13,17,1958854,67.0,49.99637759151327,5841.823298405881,557.7524675067136
61142,8,15.61,13,14,1952221,67.0,51.94450312189513,6547.8812542752175,551.5754257598862
57730,6,10.09,13,18,1955733,67.0,58.413770751298216,6690.878981141472,490.1729159337895
58397,8,10.79,12,16,1938269,67.0,79.33078050527239,6515.256529318644,488.7765506181774
58547,5,10.57,15,14,1958055,67.0,82.36406389485194,6483.51765693562,499.44325904574237
59660,7,11.16,15,12,1945325,67.0,57.54186284155095,6740.783493217096,567.2104702715617
58315,5,10.03,13,15,1954612,67.0,52.425380758250085,6120.766482037175,515.576528211598
60361,5,14.72,13,18,1968332,67.0,77.82196048043556,6076.19629883719,501.1879730960799
58138,12,9.31,13,15,1930843,67.0,56.014434593674366,6095.25928297187,568.303813311345
56262,7,9.25,13,14,1944614,67.0,81.76762908188768,6036.885389040492,556.2828163178784
53771,3,10.29,13,15,1948915,67.0,55.2617464736001,6702.186141444664,509.4840679039156
59354,8,11.07,13,17,1960940,67.0,80.83724984355013,5787.222199829092,564.8930681838054
65476,6,78.95,17,32,2006408,67.0,76.53896247714164,6511.012671670596,524.2845069328744
57019,8,9.38,13,12,1947202,67.0,80.0345133951664,6369.22114174797,480.5308990392527
59073,11,10.67,13,20,1988106,67.0,59.90861403931011,6012.6954455046425,494.4916424163333
58891,8,18.05,15,18,1979342,67.0,54.21126483906305,6688.506884171645,497.4211162596602
59519,8,12.68,12,12,1960644,67.0,58.7912985905416,5975.604509627902,527.5876483375773
58405,2,27.11,13,16,1959852,67.0,67.0919528719877,6495.379274889596,512.0548698868047
57237,6,9.52,13,11,1934091,67.0,82.62092613672812,6501.421641947412,542.3447880700878
57079,8,9.57,13,15,1931124,67.0,55.13145315758024,6796.683592020744,541.6462811904678
58583,5,9.56,13,11,1917776,67.0,72.12103221809818,6120.294452145228,504.2250703611482
58139,10,9.33,12,13,1952633,67.0,80.56945115331338,6162.662472685559,554.4049961226076
56995,10,9.59,12,17,1960584,67.0,72.27963813872111,6421.767082375242,540.0506678028866
55960,9,9.62,13,16,1923933,67.0,59.63894924370704,5836.589578211222,486.41906730080507
58544,8,10.07,13,12,1955746,67.0,77.55580987081781,5928.775880869819,472.3860891413537
59507,9,11.96,12,17,1929146,67.0,58.47538879548927,5853.210003407147,506.22677580916576
58135,7,10.03,13,19,1962576,67.0,52.365628146279775,5990.285103732261,569.267949397244
57020,4,9.82,12,19,1926667,67.0,50.91947881614756,6393.332671735151,563.3607573985042
56530,8,8.89,13,12,1927723,67.0,75.46101050243753,6757.622456768446,543.3991939070183
55340,5,8.88,13,15,1948101,67.0,74.48516274062024,6340.536314641578,477.5139575336277
57419,9,9.64,13,15,1941241,67.0,46.4586301396565,6084.714289973255,564.3460311176445
55436,4,9.34,13,13,1934707,67.0,75.40303725153225,6799.273634182922,499.7778614146682
62761,6,12.29,15,16,1983368,67.0,72.91207630930847,6276.491404976806,549.3316880891301
58269,6,9.03,15,12,1935528,67.0,65.18718313366696,6114.111990522347,514.8945952615147
55119,7,13.13,13,14,1937385,67.0,62.86859237102182,6170.970335455521,533.3539387155087
58612,8,10.00,13,11,1966645,67.0,57.50632886143793,5978.178317533402,479.1677908710785
56774,3,8.88,15,11,1944150,67.0,57.01614230444532,5904.315983876061,552.0753389406055
56751,6,8.68,13,12,1927825,67.0,47.64539810889833,6199.243305777827,513.9652328924335
58361,10,9.16,13,14,1936621,67.0,67.51285566588811,6414.218398815872,517.1147401213495
58022,8,9.44,13,18,1983964,67.0,48.89891386983353,5956.4596267538445,526.7297180664623
59201,3,9.57,13,13,1956129,67.0,81.79804489666122,6222.5092482975615,541.8197376467805
57124,3,9.17,13,12,1940798,67.0,77.1667900782756,6917.380886521637,559.066886653587
59780,11,10.35,13,15,2027786,67.0,73.10429509543877,6316.834414120368,492.3867992323969
261490,35,147.04,20,183,7087881,60.0,63.03337005001463,1407.6717877952854,1324.1199911925369
614876,16,1785.36,703,167,27493703,60.0,64.75205437643856,1338.3909888886826,1425.1331925839283
72094,5,19.97,17,24,2425351,60.0,70.01155402979595,1251.9266157799352,1369.0289097745238
75005,3,12.74,18,13,2540238,60.0,58.44382508581185,1288.0350403428595,1384.6786328068629
61816,4,9.97,14,13,2434768,60.0,77.13340592525057,1481.7649129947522,1417.2406478146108
77203,6,17.11,19,23,2512598,60.0,73.53163272448414,1322.8091671656298,1319.0047454002868
31095,3,8.39,4,19,2054894,60.0,57.94634011244577,1289.350183568387,1240.532705187069
68920,5,11.07,18,13,2508085,60.0,67.6957759206613,1268.721583910838,1373.6548766974054
73807,6,12.19,17,19,2519263,60.0,79.06874414775572,1325.7123274631015,1398.9714999673183
66203,4,11.24,17,16,2505083,60.0,66.13616280752386,1367.8872222706834,1316.8598269050233
48921,3,9.52,14,13,2271388,60.0,59.13392203348313,1354.7322675059709,1424.089715616813
71007,7,14.50,19,23,2551323,60.0,85.7977176411395,1264.2110021956696,1329.237281199186
69059,3,11.36,18,18,2553311,60.0,72.64338799895292,1286.4363665123803,1303.2446903794064
69475,4,11.49,18,17,2516516,60.0,79.44853494665365,1275.6127782730605,1437.1357299421834
49825,2,9.83,13,12,2260224,60.0,73.21827112645519,1384.6756725093846,1347.2109700569417
70341,3,23.32,18,24,2527564,60.0,77.03232647799742,1370.5996428231238,1247.4936274021647
44554,2,9.42,14,12,2195315,60.0,54.483080770943864,1353.5040278008757,1380.222023915116
65067,3,11.28,18,23,2522056,60.0,79.71420668677789,1371.425238808556,1373.7566512493931
32087,4,7.46,7,11,1963865,60.0,67.96408784416148,1483.1924109351573,1446.2391704453219
68344,6,11.52,19,15,2513392,60.0,64.46022671220011,1361.7991039665346,1453.2231144048967
71369,2,12.29,19,16,2504168,60.0,53.37128225469989,1321.2679584434918,1377.2412088262834
25223,1,7.07,0,12,1979285,60.0,60.417202762736935,1257.0304338724818,1285.661089438705
9231,0,4.93,0,7,1734585,60.0,50.09468025058939,1346.5260943590602,1285.2676474710406
66993,5,11.17,18,12,2508011,60.0,88.64937680206233,1330.071735171154,1422.6648873327
41964,2,8.16,13,12,2185636,60.0,81.74761448688608,1480.4175836840473,1478.0516193817753
70130,6,11.30,19,15,2499895,60.0,77.77321808442801,1478.3235244289517,1360.0271458264895
69981,2,12.08,17,21,2524607,60.0,67.06692744158416,1275.901457331063,1489.3748044417964
43109,4,8.59,10,8,2182999,60.0,65.18832326547872,1399.3397472122592,1342.333967281606
8205,2,4.65,0,3,1734223,60.0,82.59967705978124,1429.1907784799805,1373.4208168555103
69235,4,11.85,17,18,2501954,60.0,72.17342297277688,1306.2413114737762,1443.756537390217
71491,6,11.07,18,18,2497339,60.0,84.54933864915628,1403.7187197612814,1294.6985200818424
70076,4,11.24,17,14,2498321,60.0,80.23701804335309,1345.0382232086658,1314.1968797964948
71251,4,14.09,19,17,2496877,60.0,63.552202707682895,1282.0568768472513,1374.286759917984
26237,3,6.89,4,6,1904790,60.0,56.842757481990944,1503.5565714313225,1242.4769958917423
38652,3,7.28,8,7,2137014,60.0,83.52491816439772,1485.4999785597488,1304.773817478518
68116,5,10.75,17,13,2494432,60.0,52.14362309672801,1382.6341965639162,1299.1186134570612
58833,4,9.89,13,14,2371643,60.0,49.79825526065715,1424.0133588896972,1237.7086053262612
43587,6,9.54,13,10,2214423,60.0,81.67773586681702,1442.676820559244,1314.9910347011516
33111,2,8.52,7,11,1986289,60.0,58.32022540943377,1368.55518495217,1440.0108601268867
71771,7,11.45,18,20,2511284,60.0,52.47663400926384,1360.1013973616184,1488.6569299955122
56568,2,9.91,14,14,2446087,60.0,66.69531732192766,1362.990101316974,1329.604293391036
8879,1,4.91,0,5,1744047,60.0,71.67396513536912,1248.3804145851047,1406.6218145311946
46817,3,9.67,13,10,2226955,60.0,49.36098178041023,1456.9904749478428,1386.02352919796
35273,3,8.43,6,11,1993276,60.0,62.10859464209124,1408.8934950122436,1506.0792282976468
10233,1,5.80,0,0,1723494,60.0,85.78535109414184,1365.7905525416852,1499.2219664787617
67982,5,11.11,18,15,2487749,60.0,51.58292387141688,1321.1537968006244,1305.061141965771
68338,3,11.34,19,16,2499742,60.0,63.915312949148216,1296.9466778527303,1258.005390524147
43168,2,9.64,10,17,2195478,60.0,50.28928130832094,1373.6032378080567,1305.456074347508
32486,7,8.97,8,13,1982350,60.0,48.51441944915355,1347.550769138764,1275.8026790960835
37241,3,8.32,11,10,2085329,60.0,88.75315759421889,1447.412406965805,1411.1102598083633
45988,2,9.43,14,15,2217387,60.0,58.31443343864144,1318.7047325058952,1421.2021811879106
45049,2,8.43,14,15,2198803,60.0,52.07839129231435,1288.3827156061207,1358.745660109218
69612,4,12.17,19,19,2515741,60.0,79.91935180359064,1269.8105899477355,1359.7297309139417
71327,5,11.77,18,14,2512655,60.0,80.04521289730155,1333.3455369230446,1395.7883897641132
27642,3,8.16,4,8,1937451,60.0,76.20789313798552,1351.5137982393524,1422.7677452556268
27898,4,7.21,0,6,1943125,60.0,88.65208305442428,1349.069261148396,1455.2011113363124
74987,3,11.08,17,18,2369551,68.0,54.94378643129471,1496.3215482892574,1346.2213866036748
72504,3,11.33,17,18,2370326,68.0,67.51025664048764,1355.1946380146615,1332.2959305783406
74009,3,11.32,17,18,2388588,68.0,63.36534687306618,1511.1267535704671,1375.2215575445844
73773,5,11.25,18,16,2400030,68.0,79.56144371146132,1329.8683885722073,1333.4626013969623
73616,6,11.22,17,19,2384724,68.0,53.2846176451818,1438.4732464084725,1337.6483814721043
75665,4,11.08,17,16,2396132,68.0,61.95372418601355,1524.5861024505416,1296.90936909961
75076,4,11.62,17,18,2379374,68.0,58.0540316888807,1530.3609691205147,1424.2626320962354
76005,2,10.73,17,17,2365501,68.0,50.933701767804834,1528.6789542133438,1227.9936337164754
75654,0,10.93,17,18,2378748,68.0,54.34095404631053,1306.284659879512,1391.7163929751334
74691,3,11.05,17,13,2398555,68.0,68.51402401525064,1536.0266627289232,1230.6012561548773
74887,3,13.36,17,15,2379344,68.0,60.663140375600165,1394.0416963254545,1350.468980595364
72392,4,11.08,17,15,2359528,68.0,74.70881645881103,1308.3695350299677,1234.6431393581256
75277,3,12.65,18,16,2404886,68.0,48.70447419598857,1435.7720120754022,1356.0914774078324
75564,3,11.32,18,17,2402077,68.0,72.57689187591544,1308.2404445897623,1347.0099171211837
74463,3,11.16,18,22,2358888,68.0,65.49629147995506,1320.9937775035019,1320.8227786142302
67135,5,11.59,18,14,2387583,68.0,70.76679729494485,1409.995441639706,1273.2553530391185
76111,6,22.22,18,17,2397844,68.0,67.60430962824042,1302.1973999442537,1372.356048045813
75667,5,12.40,18,19,2387315,68.0,73.4608667530497,1370.6192780197023,1194.9496703187115
76869,3,12.63,18,25,2417270,68.0,50.46429352791627,1263.06591653307,1393.9665976263125
71845,2,11.76,16,18,2372197,68.0,54.129213066899354,1497.3954561274284,1272.49376108434
72040,4,11.39,17,22,2366024,68.0,49.49598938338359,1336.6980236717843,1185.6256142213424
73438,3,11.65,16,25,2480492,68.0,51.704832830395034,1356.0224489341367,1338.3822238248022
74968,3,11.35,17,14,2381173,68.0,65.97861384942875,1493.7977080190446,1268.5315061387687
71594,2,11.97,17,16,2364760,68.0,75.43711573889328,1466.0607497484966,1389.745045394293
73500,4,11.98,17,20,2350870,68.0,76.60917170321561,1486.6307673374918,1186.4375394306821
69255,11,11.07,17,20,2374107,68.0,80.20958178214185,1281.785005493144,1370.316999473246
72973,2,11.33,18,16,2359328,68.0,77.40887394110527,1450.9773266727009,1435.4043208163164
73191,4,11.32,18,15,2362365,68.0,74.44584488993596,1353.2054299957304,1345.8473754820636
73242,6,11.04,18,16,2362876,68.0,69.84266451114816,1321.681413034404,1374.2078172536224
72269,8,11.44,17,17,2361837,68.0,69.74565461544012,1418.3259554056792,1231.8780700631137
72049,1,11.31,18,16,2345139,68.0,66.26585143560627,1523.468427815586,1415.8850920843704
71577,5,11.25,18,16,2351302,68.0,84.71075111448599,1437.7086322254538,1442.7252696235014
71390,6,11.51,18,21,2365396,68.0,53.25003380618113,1389.4828703271412,1361.359963440068
74721,4,13.19,16,24,2418447,68.0,80.688467157665,1440.2313644806916,1262.3755602656613
72165,4,12.53,17,19,2383900,68.0,72.7614829054464,1330.3300941101688,1300.5105792877343
73523,2,12.79,18,24,2353075,68.0,68.37150448715731,1532.2118302130484,1374.5631829717897
72795,5,12.18,17,22,2356419,68.0,70.67714668171894,1515.10624064594,1429.5475975148124
71770,2,11.51,18,19,2389245,68.0,81.30076861859995,1323.458214223143,1350.7550041880222
72523,6,11.13,17,15,2329879,68.0,83.3255983697243,1411.16789500642,1275.7462719213506
69239,2,10.97,18,21,2351957,68.0,85.04879642049335,1280.5098088071334,1359.7896371112497
71112,5,11.25,18,15,2340934,68.0,67.32899314698031,1539.3034028911716,1404.7805043239653
73277,1,12.26,17,17,2390492,68.0,83.72184802516216,1524.4067689977662,1227.9390093570485
74712,5,12.87,18,17,2359351,68.0,52.70553255994656,1496.3221193651966,1278.3726799414237
71307,4,10.96,18,16,2330160,68.0,77.71077678213992,1348.8099159145572,1387.5578048435184
73280,6,11.23,18,22,2348188,68.0,61.85988403858569,1262.1051486620504,1217.6767822143147
73114,1,12.10,18,17,2380358,68.0,54.13686371263075,1415.7827217700915,1247.084896444837
70021,3,11.81,16,20,2366761,68.0,87.4240871389673,1476.8376410140627,1226.7356629980136
70924,3,11.58,17,17,2348159,68.0,77.09609338260577,1383.368281168195,1186.0135822035722
69837,2,10.83,16,15,2342277,68.0,63.772608886860326,1438.335572360654,1428.2340586596986
